4	11 May 26	19:00:00	1	0	1	0	Ct	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	11	4	0	1	3	0	0	0	0	0	0	0	0	0	0	0	3	0
5	11 May 26	19:05:00	1	0	1	0	Ct	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	13	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0
6	11 May 26	19:10:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	13	16	0	0	10	0	0	0	0	0	0	0	0	0	0	0	19	0
7	11 May 26	19:15:00	1	0	1	0	Ct	0	1	0	0	0	0	14	0	0	0	0	0	0	21	0	0	15	29	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0
8	11 May 26	19:20:00	1	0	1	0	Ct	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	10	69	2	15	1	0	4	0	0	0	0	0	16	0	0	0	2	0
9	11 May 26	19:25:00	1	0	1	0	Ct	0	1	0	3	0	0	11	0	0	0	0	0	0	0	0	0	7	10	1	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0
10	11 May 26	19:30:00	1	0	1	0	Ct	0	1	0	13	0	0	0	0	0	0	0	0	0	15	0	0	6	7	0	4	1	0	0	0	0	0	0	0	0	0	0	0	4	0
11	11 May 26	19:35:00	1	0	1	0	Ct	0	1	0	1	23	0	3	0	0	0	0	0	0	37	0	0	12	0	0	0	5	0	0	0	0	0	0	0	43	0	0	0	7	0
12	11 May 26	19:40:00	1	0	1	0	Ct	0	1	0	1	58	0	4	0	0	0	0	0	0	0	0	0	7	0	0	5	3	0	0	0	0	0	0	0	1	0	0	0	0	0
13	11 May 26	19:45:00	1	0	1	0	Ct	0	1	20	11	3	0	12	0	0	0	0	0	0	0	0	0	7	0	8	1	5	0	0	0	0	0	0	0	3	0	0	0	1	0
14	11 May 26	19:50:00	1	0	1	0	Ct	0	1	78	12	0	0	3	0	0	0	0	0	0	35	0	0	7	0	3	3	0	0	0	0	0	0	0	0	14	0	0	0	9	0
15	11 May 26	19:55:00	1	0	1	0	Ct	0	1	36	3	0	0	2	0	0	0	0	0	0	18	0	0	7	0	4	0	0	2	9	0	0	0	0	0	17	0	0	0	0	0
16	11 May 26	20:00:00	1	0	1	0	Ct	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	10	18	0	0	1	0	2	0	0	0	0	0	52	0	0	0	0	0
17	11 May 26	20:05:00	1	0	1	0	Ct	0	1	11	0	0	0	6	0	0	0	0	0	0	0	0	0	17	0	8	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0
18	11 May 26	20:10:00	1	0	1	0	Ct	0	1	26	0	0	1	0	0	0	0	0	0	0	0	0	0	8	15	2	0	0	0	2	0	0	0	0	0	0	14	11	0	0	0
19	11 May 26	20:15:00	1	0	1	0	Ct	0	1	0	0	0	6	0	0	0	0	0	0	0	3	0	0	10	30	1	0	1	2	13	0	0	0	0	0	0	3	0	0	9	0
20	11 May 26	20:20:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	2	6	4	0	0	0	0	0	0	0	2	0	0	0	8
21	11 May 26	20:25:00	1	0	1	0	Ct	0	1	17	0	12	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	1	12	10	0	0	0	0	0	18	3	0	0	0	0
22	11 May 26	20:30:00	1	0	1	0	Ct	0	1	0	0	8	0	0	1	0	0	0	0	0	0	0	0	8	26	0	0	4	2	0	0	0	0	0	0	32	20	1	0	0	0
23	11 May 26	20:35:00	1	0	1	0	Ct	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	8	25	0	11	14	2	0	1	0	0	0	0	4	0	0	0	1	2
24	11 May 26	20:40:00	1	0	1	0	Ct	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	1	1	0	0	0	0	0	0	3	0	1	0	4	9
25	11 May 26	20:45:00	1	0	1	0	Ct	0	1	0	5	0	0	0	0	0	0	0	0	0	18	0	0	0	0	3	0	7	0	0	0	0	0	0	0	5	0	23	0	17	24
26	11 May 26	20:50:00	1	0	1	0	Ct	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	2	19	10	0	0	0	0	0	0	3	2	7	0	1	6
27	11 May 26	20:55:00	1	0	1	0	Ct	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	9	0	5	0	7	1	0	0	0	0	0	0	0	29	54	0	3	11
28	11 May 26	21:00:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	17	0	0	20
29	11 May 26	21:05:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	2	0	0	1	0	0	0	0	0	2	0	3	0	0	0
30	11 May 26	21:10:00	1	0	1	0	Ct	0	1	0	0	11	1	0	0	0	0	0	0	0	0	0	0	8	2	8	2	0	20	1	0	0	1	0	0	5	1	14	0	1	15
31	11 May 26	21:15:00	1	0	1	0	Ct	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	10	7	3	0	0	7	0	0	0	0	0	0	0	24	0	0	0	11
32	11 May 26	21:20:00	1	0	1	0	Ct	0	1	0	0	0	4	16	0	0	0	0	0	0	0	0	0	10	0	0	3	3	3	0	0	0	0	0	0	0	5	0	0	0	17
33	11 May 26	21:25:00	1	0	1	0	Ct	0	1	5	0	0	7	0	0	0	0	0	0	0	0	0	0	11	9	12	7	9	1	0	0	0	0	4	0	3	1	0	0	0	8
34	11 May 26	21:30:00	1	0	1	0	Ct	0	1	6	0	3	0	0	0	0	0	0	0	0	1	0	0	11	0	6	62	1	0	0	0	0	0	0	0	3	0	0	0	0	0
35	11 May 26	21:35:00	1	0	1	0	Ct	0	1	8	0	8	0	0	0	0	0	0	0	0	0	0	0	5	0	3	3	0	0	3	0	0	0	0	0	0	0	0	0	13	10
36	11 May 26	21:40:00	1	0	1	0	Ct	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	14	0	3	20	1	6	0	0	0	0	2	0	3	19	0	0	0	9
37	11 May 26	21:45:00	1	0	1	0	Ct	0	1	4	0	5	0	1	0	0	0	7	0	0	0	0	0	8	0	0	10	0	3	0	0	0	0	1	0	3	0	0	0	0	7
38	11 May 26	21:50:00	1	0	1	0	Ct	0	1	4	0	1	0	4	0	0	0	3	0	0	0	0	0	10	2	17	0	4	3	0	0	0	0	0	0	2	4	0	0	0	20
39	11 May 26	21:55:00	1	0	1	0	Ct	0	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	9	8	12	9	1	5	0	0	0	0	0	0	3	0	0	0	8	23
40	11 May 26	22:00:00	1	0	1	0	Ct	0	1	4	0	0	2	12	0	0	0	0	0	0	0	0	0	10	0	0	1	2	6	2	0	0	0	0	0	5	3	0	0	0	0
41	11 May 26	22:05:00	1	0	1	0	Ct	0	0	8	0	5	6	15	4	8	0	6	0	0	0	17	0	17	0	0	5	6	4	0	2	0	0	2	0	9	7	0	0	16	15
42	11 May 26	22:10:00	1	0	1	0	Ct	0	0	11	0	2	17	16	3	0	0	5	0	0	0	18	0	24	0	0	6	7	5	0	0	0	0	0	0	5	0	0	0	0	15
43	11 May 26	22:15:00	1	0	1	0	Ct	0	0	5	9	0	0	13	9	0	0	0	0	0	0	16	0	17	0	0	10	2	0	0	0	0	0	0	0	14	0	0	0	0	15
44	11 May 26	22:20:00	1	0	1	0	Ct	0	0	7	0	0	8	9	0	0	0	1	0	0	0	9	0	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
45	11 May 26	22:25:00	1	0	1	0	Ct	0	0	3	0	0	0	10	0	0	0	0	0	0	0	15	0	21	3	0	4	2	12	0	0	0	0	0	0	0	0	0	0	0	1
46	11 May 26	22:30:00	1	0	1	0	Ct	0	0	10	0	9	0	6	0	0	0	1	0	0	0	8	0	18	22	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
47	11 May 26	22:35:00	1	0	1	0	Ct	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	23	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	13
48	11 May 26	22:40:00	1	0	1	0	Ct	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	25	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0
49	11 May 26	22:45:00	1	0	1	0	Ct	0	0	7	0	1	0	2	0	0	0	0	0	0	0	0	0	24	29	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
50	11 May 26	22:50:00	1	0	1	0	Ct	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	11 May 26	22:55:00	1	0	1	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
52	11 May 26	23:00:00	1	0	1	0	Ct	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	3	0	6	0	0	0	0	0	2	0	0	0	0	0	0	24
53	11 May 26	23:05:00	1	0	1	0	Ct	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	23	39	0	0	12	0	0	0	0	0	5	0	0	0	0	0	0	0
54	11 May 26	23:10:00	1	0	1	0	Ct	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	1
55	11 May 26	23:15:00	1	0	1	0	Ct	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3
56	11 May 26	23:20:00	1	0	1	0	Ct	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
57	11 May 26	23:25:00	1	0	1	0	Ct	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	4	0	0	0	0	0	2	0	0	0	12	0	0	0
58	11 May 26	23:30:00	1	0	1	0	Ct	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	2	6	0	0	0	0	0	0	0	0	0	9	0	0	0
59	11 May 26	23:35:00	1	0	1	0	Ct	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	15	5	9	0	2	0	30	0	1	0	0	0	0	0	0	0
60	11 May 26	23:40:00	1	0	1	0	Ct	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	4	4	0	0	0	1	0	3	0	0	0	0	0	0	0
61	11 May 26	23:45:00	1	0	1	0	Ct	0	0	20	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0
62	11 May 26	23:50:00	1	0	1	0	Ct	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	26	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	11 May 26	23:55:00	1	0	1	0	Ct	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0
64	12 May 26	00:00:00	1	0	1	0	Ct	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	24	46	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
