id,genotype,replicate,n_timepoints,first_hour,last_hour
2026-05-16 22:00:00|Monitor15.20.26.txt|14,WR,3,707,0,58.8333333333333
2026-05-16 22:00:00|Monitor15.20.26.txt|15,WR,3,718,0,59.75
2026-05-16 22:00:00|Monitor15.20.26.txt|17,WR,3,227,0,18.8333333333333
2026-05-16 22:00:00|Monitor15.20.26.txt|18,WR,3,664,0,55.25
2026-05-16 22:00:00|Monitor15.20.26.txt|20,CS,3,695,0,57.8333333333333
2026-05-16 22:00:00|Monitor15.20.26.txt|21,CS,3,604,0,50.25
2026-05-16 22:00:00|Monitor15.20.26.txt|22,CS,3,721,0,60
2026-05-16 22:00:00|Monitor15.20.26.txt|24,CS,3,698,0,58.0833333333333
2026-05-16 22:00:00|Monitor15.20.26.txt|25,CS,3,710,0,59.0833333333333
2026-05-16 22:00:00|Monitor15.20.26.txt|26,CS,3,721,0,60
2026-05-16 22:00:00|Monitor15.20.26.txt|27,CS,3,647,0,53.8333333333333
2026-05-16 22:00:00|Monitor15.20.26.txt|28,CS,3,551,0,45.8333333333333
2026-05-16 22:00:00|Monitor15.20.26.txt|29,CS,3,717,0,59.6666666666667
2026-05-16 22:00:00|Monitor15.20.26.txt|31,CS,3,715,0,59.5
2026-05-21 22:00:00|Monitor15.26.26.txt|01,WR,3,60,0,4.91666666666667
2026-05-21 22:00:00|Monitor15.26.26.txt|03,WR,3,558,0,46.4166666666667
2026-05-21 22:00:00|Monitor15.26.26.txt|04,CS,3,703,0,58.5
2026-05-21 22:00:00|Monitor15.26.26.txt|05,CS,3,582,0,48.4166666666667
2026-05-21 22:00:00|Monitor15.26.26.txt|06,CS,3,707,0,58.8333333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|08,CS,3,718,0,59.75
2026-05-21 22:00:00|Monitor15.26.26.txt|09,CS,3,401,0,33.3333333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|10,WR,3,165,0,13.6666666666667
2026-05-21 22:00:00|Monitor15.26.26.txt|11,WR,3,662,0,55.0833333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|12,WR,3,156,0,12.9166666666667
2026-05-21 22:00:00|Monitor15.26.26.txt|13,WR,3,637,0,53
2026-05-21 22:00:00|Monitor15.26.26.txt|14,WR,3,607,0,50.5
2026-05-21 22:00:00|Monitor15.26.26.txt|15,WR,3,678,0,56.4166666666667
2026-05-21 22:00:00|Monitor15.26.26.txt|16,WR,3,490,0,40.75
2026-05-21 22:00:00|Monitor15.26.26.txt|18,CS,3,721,0,60
2026-05-21 22:00:00|Monitor15.26.26.txt|19,CS,3,597,0,49.6666666666667
2026-05-21 22:00:00|Monitor15.26.26.txt|20,CS,3,694,0,57.75
2026-05-21 22:00:00|Monitor15.26.26.txt|21,CS,3,663,0,55.1666666666667
2026-05-21 22:00:00|Monitor15.26.26.txt|22,CS,3,596,0,49.5833333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|23,CS,3,563,0,46.8333333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|24,CS,3,578,0,48.0833333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|25,CS,3,452,0,37.5833333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|26,CS,3,527,0,43.8333333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|27,CS,3,581,0,48.3333333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|28,CS,3,551,0,45.8333333333333
2026-05-21 22:00:00|Monitor15.26.26.txt|29,CS,3,454,0,37.75
2026-05-21 22:00:00|Monitor15.26.26.txt|30,WR,3,685,0,57
2026-05-21 22:00:00|Monitor15.26.26.txt|32,CS,3,624,0,51.9166666666667
2026-05-21 22:00:00|Monitor25.26.26.txt|01,CS,3,716,0,59.5833333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|02,CS,3,290,0,24.0833333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|03,CS,3,720,0,59.9166666666667
2026-05-21 22:00:00|Monitor25.26.26.txt|04,CS,3,259,0,21.5
2026-05-21 22:00:00|Monitor25.26.26.txt|05,CS,3,675,0,56.1666666666667
2026-05-21 22:00:00|Monitor25.26.26.txt|06,WR,3,703,0,58.5
2026-05-21 22:00:00|Monitor25.26.26.txt|07,CS,3,623,0,51.8333333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|08,CS,3,618,0,51.4166666666667
2026-05-21 22:00:00|Monitor25.26.26.txt|09,CS,3,689,0,57.3333333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|10,CS,3,716,0,59.5833333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|11,CS,3,721,0,60
2026-05-21 22:00:00|Monitor25.26.26.txt|12,CS,3,581,0,48.3333333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|13,CS,3,648,0,53.9166666666667
2026-05-21 22:00:00|Monitor25.26.26.txt|14,CS,3,695,0,57.8333333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|15,CS,3,685,0,57
2026-05-21 22:00:00|Monitor25.26.26.txt|16,CS,3,684,0,56.9166666666667
