comparison,sex,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ENTREZID
CSF_vs_WTF,Female,PH4alphaNE3,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,326114
CSF_vs_WTF,Female,Pgd,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,31185
CSF_vs_WTF,Female,Pif1,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,33567
CSF_vs_WTF,Female,SdicC,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,26067076
CSF_vs_WTF,Female,Sgs3,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,39288
CSF_vs_WTF,Female,Spn88Ea,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,49804
CSF_vs_WTF,Female,Tig,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,33896
CSF_vs_WTF,Female,asRNA:CR43787,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462633
CSF_vs_WTF,Female,asRNA:CR44176,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462471
CSF_vs_WTF,Female,asRNA:CR45182,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835848
CSF_vs_WTF,Female,asRNA:CR45343,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835909
CSF_vs_WTF,Female,cav,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,42881
CSF_vs_WTF,Female,dpr10,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,39180
CSF_vs_WTF,Female,dsf,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,33823
CSF_vs_WTF,Female,lncRNA:CR31647,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,12798562
CSF_vs_WTF,Female,lncRNA:CR43238,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,12798049
CSF_vs_WTF,Female,lncRNA:CR43297,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,12797952
CSF_vs_WTF,Female,lncRNA:CR43648,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462654
CSF_vs_WTF,Female,lncRNA:CR43762,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462813
CSF_vs_WTF,Female,lncRNA:CR43805,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462766
CSF_vs_WTF,Female,lncRNA:CR43819,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462792
CSF_vs_WTF,Female,lncRNA:CR43839,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462804
CSF_vs_WTF,Female,lncRNA:CR43853,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462768
CSF_vs_WTF,Female,lncRNA:CR44076,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462689
CSF_vs_WTF,Female,lncRNA:CR44136,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462529
CSF_vs_WTF,Female,lncRNA:CR44199,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462758
CSF_vs_WTF,Female,lncRNA:CR44217,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,14462814
CSF_vs_WTF,Female,lncRNA:CR44309,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835843
CSF_vs_WTF,Female,lncRNA:CR44360,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835506
CSF_vs_WTF,Female,lncRNA:CR44376,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835406
CSF_vs_WTF,Female,lncRNA:CR44397,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835414
CSF_vs_WTF,Female,lncRNA:CR44398,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19834769
CSF_vs_WTF,Female,lncRNA:CR44492,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835088
CSF_vs_WTF,Female,lncRNA:CR44497,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19834739
CSF_vs_WTF,Female,lncRNA:CR44590,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835178
CSF_vs_WTF,Female,lncRNA:CR44615,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835047
CSF_vs_WTF,Female,lncRNA:CR44617,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835661
CSF_vs_WTF,Female,lncRNA:CR44684,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835447
CSF_vs_WTF,Female,lncRNA:CR44745,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835606
CSF_vs_WTF,Female,lncRNA:CR44777,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835343
CSF_vs_WTF,Female,lncRNA:CR44955,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835790
CSF_vs_WTF,Female,lncRNA:CR45159,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835308
CSF_vs_WTF,Female,lncRNA:CR45245,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19836132
CSF_vs_WTF,Female,lncRNA:CR45246,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835195
CSF_vs_WTF,Female,lncRNA:CR45430,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19834765
CSF_vs_WTF,Female,lncRNA:CR45507,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835126
CSF_vs_WTF,Female,lncRNA:CR45547,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835475
CSF_vs_WTF,Female,lncRNA:CR45556,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835229
CSF_vs_WTF,Female,lncRNA:CR45560,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835226
CSF_vs_WTF,Female,lncRNA:CR45599,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19834978
CSF_vs_WTF,Female,lncRNA:CR45703,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19834938
CSF_vs_WTF,Female,lncRNA:CR45710,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835007
CSF_vs_WTF,Female,lncRNA:CR45726,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19836223
CSF_vs_WTF,Female,lncRNA:CR45742,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19835771
CSF_vs_WTF,Female,lncRNA:CR45877,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,26067205
CSF_vs_WTF,Female,lncRNA:CR45991,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,26067313
CSF_vs_WTF,Female,lncRNA:CR46017,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,26067338
CSF_vs_WTF,Female,lncRNA:CR46023,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,26067344
CSF_vs_WTF,Female,lncRNA:CR46024,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,26067345
CSF_vs_WTF,Female,lncRNA:CR46142,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,26067458
CSF_vs_WTF,Female,lncRNA:CR46203,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,26067514
CSF_vs_WTF,Female,lncRNA:CR46236,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,26067547
CSF_vs_WTF,Female,lncRNA:TS16,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,19836031
CSF_vs_WTF,Female,lncRNA:TS4,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,36786378
CSF_vs_WTF,Female,mahj,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,37462
CSF_vs_WTF,Female,mir-2282,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,12798578
CSF_vs_WTF,Female,mir-305,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,12798300
CSF_vs_WTF,Female,park,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,40336
CSF_vs_WTF,Female,rux,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,31535
CSF_vs_WTF,Female,snRNA:U4:38AB,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,3772477
CSF_vs_WTF,Female,snoRNA:2R:9445205,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,12798443
CSF_vs_WTF,Female,snoRNA:snR38:54Eb,0.343645707143002,1.89982309521075,4.03259266018463,0.471117034449933,0.637557161199817,,3771777
CSF_vs_WTF,Female,CG4053,3.06408895099139,0.738497739020363,1.56760574213651,0.471099154060164,0.637569929196716,,42070
CSF_vs_WTF,Female,Six4,9.32998517619745,-0.441785279944203,0.938196170947653,-0.470887958856158,0.637720747228722,0.989562100174266,40297
CSF_vs_WTF,Female,St1,233.227833869578,0.133099050108892,0.282832690889362,0.47059287839169,0.637931494248072,0.989683150460597,37742
CSF_vs_WTF,Female,asRNA:CR46068,1.12492260053827,1.32913990197143,2.82486788738142,0.470514004534037,0.637987831062238,,26067385
CSF_vs_WTF,Female,plx,3.2973088277198,0.575038623471143,1.22305112098504,0.470167283774703,0.638235506262275,,40704
CSF_vs_WTF,Female,CG43389,8.2384045259131,-0.376165732902148,0.800212663945264,-0.470082204207504,0.638296287850204,0.989940499706366,12798574
CSF_vs_WTF,Female,BicD,122.344307588803,-0.116833338388236,0.248587420326883,-0.469988940850687,0.638362918802066,0.989940499706366,35051
CSF_vs_WTF,Female,Sfp33A3,1.1239548873011,1.32738397690441,2.82521765273847,0.469834235821719,0.638473452503088,,8674115
CSF_vs_WTF,Female,CG9776,195.202803778561,-0.0926507403653206,0.197372732861064,-0.469420162665225,0.638769339156513,0.990302295376082,40546
CSF_vs_WTF,Female,mlt,95.3843488831138,0.164535334127805,0.350604292925991,0.469290700221223,0.638861861689774,0.990302295376082,36072
CSF_vs_WTF,Female,CG4622,1.17535623911597,-1.34454846366783,2.86658736572045,-0.469041508989528,0.63903996625608,,37919
CSF_vs_WTF,Female,Sf3b3,1.17535623911597,-1.34454846366783,2.86658736572045,-0.469041508989528,0.63903996625608,,38093
CSF_vs_WTF,Female,CG14518,2.31130162283697,-0.818819024189322,1.74641249503109,-0.468857744959473,0.639171321345074,,43421
CSF_vs_WTF,Female,fs(2)ltoPP43,49.3865580552914,-0.164183043801658,0.350199247041087,-0.468827518016895,0.639192928739827,0.990389056499688,49505
CSF_vs_WTF,Female,Tpc2,4.4475037030656,0.928257314608197,1.98012495784613,0.468787240386032,0.639221721233514,,37983
CSF_vs_WTF,Female,Pdk1,98.7703618136414,-0.194422552116332,0.414948650749609,-0.468546052059949,0.639394146257285,0.990389056499688,38017
CSF_vs_WTF,Female,CG7582,22.7087467552722,-0.262707394367716,0.560895739720629,-0.468371170903465,0.639519180613399,0.990389056499688,43492
CSF_vs_WTF,Female,CG2712,36.6818497690296,0.197593079075609,0.421939132592823,0.468297590369009,0.639571791370917,0.990389056499688,31267
CSF_vs_WTF,Female,Osi2,4.56641383380037,0.633582163753758,1.3529764861765,0.468287638571057,0.639578907136981,,40756
CSF_vs_WTF,Female,Tsp42Ei,2.01389319261137,-0.978345026604792,2.08920771341875,-0.468285187882942,0.63958065944084,,35618
CSF_vs_WTF,Female,asRNA:CR44069,5.8510042153607,0.462640329677283,0.988047527651634,0.468236918498116,0.639615173679217,0.990389056499688,14462570
CSF_vs_WTF,Female,Bruce,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,41260
CSF_vs_WTF,Female,CG1024,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,40789
CSF_vs_WTF,Female,CG13033,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,39839
CSF_vs_WTF,Female,CG18823,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,59184
CSF_vs_WTF,Female,CG30259,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,37606
CSF_vs_WTF,Female,CG32374,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,38848
CSF_vs_WTF,Female,CG33477,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,2768726
CSF_vs_WTF,Female,CG34251,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,5740860
CSF_vs_WTF,Female,CG34293,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,5740555
CSF_vs_WTF,Female,CG34299,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,5740430
CSF_vs_WTF,Female,CG4151,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,31465
CSF_vs_WTF,Female,CG42264,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,31504
CSF_vs_WTF,Female,CG42676,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,2768999
CSF_vs_WTF,Female,CG45012,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,19834795
CSF_vs_WTF,Female,CG5504,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,48844
CSF_vs_WTF,Female,CG9682,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,43602
CSF_vs_WTF,Female,CheB53b,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,3346204
CSF_vs_WTF,Female,Grl40a,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,4379897
CSF_vs_WTF,Female,Gyc89Db,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,42002
CSF_vs_WTF,Female,Mapmodulin,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,37043
CSF_vs_WTF,Female,Mst57Db,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,43122
CSF_vs_WTF,Female,ND-B22,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,34747
CSF_vs_WTF,Female,Or67c,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,39189
CSF_vs_WTF,Female,Rga,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,40683
CSF_vs_WTF,Female,Sec13,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,44437
CSF_vs_WTF,Female,Sfp33A2,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,8674051
CSF_vs_WTF,Female,Sod2,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,36878
CSF_vs_WTF,Female,ana1,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,42927
CSF_vs_WTF,Female,asRNA:CR46251,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,26067561
CSF_vs_WTF,Female,lncRNA:CR32582,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,26067084
CSF_vs_WTF,Female,lncRNA:CR43706,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,14462896
CSF_vs_WTF,Female,lncRNA:CR44078,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,14462691
CSF_vs_WTF,Female,lncRNA:CR44817,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,19835172
CSF_vs_WTF,Female,lncRNA:CR44829,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,19835133
CSF_vs_WTF,Female,lncRNA:CR44999,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,19835087
CSF_vs_WTF,Female,lncRNA:CR45253,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,19835807
CSF_vs_WTF,Female,lncRNA:CR45954,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,26067281
CSF_vs_WTF,Female,lncRNA:CR46199,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,26067510
CSF_vs_WTF,Female,mir-4981,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,12798377
CSF_vs_WTF,Female,rdog,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,43450
CSF_vs_WTF,Female,snRNA:U2:38ABa,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,3772126
CSF_vs_WTF,Female,snoRNA:Me28S-A2486,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,5740587
CSF_vs_WTF,Female,snoRNA:U27:54Eb,0.335505236474545,-1.88972291176553,4.03653052858157,-0.468155238362479,0.639673579508285,,3772002
CSF_vs_WTF,Female,Pex23,126.247399326007,0.117751532066429,0.251553395288555,0.468097566050967,0.639714819756237,0.990389056499688,40229
CSF_vs_WTF,Female,CG6628,1.1892234444946,1.37158353159817,2.93062803286501,0.468016928868756,0.639772483563213,,39183
CSF_vs_WTF,Female,l(2)gd1,1.1892234444946,1.37158353159817,2.93062803286501,0.468016928868756,0.639772483563213,,34543
CSF_vs_WTF,Female,Trf5,1.13713038291644,1.34894146072483,2.88248595385141,0.467978502695719,0.63979996296047,,33454
CSF_vs_WTF,Female,Rpn5,3268.95282772408,0.0825895120817529,0.176587743166198,0.467696741579753,0.640001471594623,0.990627148060933,40717
CSF_vs_WTF,Female,CG18190,21.8133652319865,-0.2496659534269,0.534673833044512,-0.46695001325437,0.640535641781961,0.990968131526028,37179
CSF_vs_WTF,Female,IntS11,296.670683172853,0.0954694249743209,0.204566274484727,0.466691908110437,0.640720319968302,0.990968131526028,43506
CSF_vs_WTF,Female,msb1l,25.4593591742149,-0.247218982170261,0.529738960201826,-0.466680763061249,0.640728294922934,0.990968131526028,35254
CSF_vs_WTF,Female,GluRS-m,71.2125482578155,-0.148830327886923,0.318936476438912,-0.46664567674632,0.64075340156746,0.990968131526028,39828
CSF_vs_WTF,Female,Mgat4a,4.38742655471469,-0.828670191937426,1.77583730239629,-0.466636324633586,0.640760093709541,,39608
CSF_vs_WTF,Female,CG12540,1.15398756300343,-1.31180885855723,2.81286258896276,-0.466360804009609,0.640957262600424,,32393
CSF_vs_WTF,Female,caup,114.766467836201,0.134288350061505,0.288101416345126,0.466114855543218,0.64113329037914,0.991274484095408,39440
CSF_vs_WTF,Female,Abi,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,41718
CSF_vs_WTF,Female,CG12895,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,36103
CSF_vs_WTF,Female,CG17047,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,36478
CSF_vs_WTF,Female,CG33669,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,3771864
CSF_vs_WTF,Female,CG43058,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,12798445
CSF_vs_WTF,Female,Dro,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,36635
CSF_vs_WTF,Female,Flo1,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,36726
CSF_vs_WTF,Female,Or94a,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,42711
CSF_vs_WTF,Female,Rab9Db,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,31993
CSF_vs_WTF,Female,TwdlK,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,43205
CSF_vs_WTF,Female,flr,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,39505
CSF_vs_WTF,Female,lncRNA:CR43418,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,12798337
CSF_vs_WTF,Female,lncRNA:CR44276,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,19835206
CSF_vs_WTF,Female,lncRNA:CR44487,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,19835699
CSF_vs_WTF,Female,lncRNA:CR44671,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,19835672
CSF_vs_WTF,Female,lncRNA:CR44678,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,19835359
CSF_vs_WTF,Female,lncRNA:CR44733,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,19835345
CSF_vs_WTF,Female,lncRNA:CR44750,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,19834740
CSF_vs_WTF,Female,lncRNA:CR45463,0.3380256725725,1.87901463816714,4.03439134115968,0.465749224423782,0.641395013528911,,19834871
CSF_vs_WTF,Female,sv,1.6525343788663,1.19393892787268,2.56559572563482,0.465365184367565,0.641669962012433,,43825
CSF_vs_WTF,Female,CG18301,0.681469754793355,-1.52852271072447,3.28466592655546,-0.465351041750354,0.641680088173673,,34451
CSF_vs_WTF,Female,mRpS22,980.267599894431,-0.0841511076651175,0.18099140450252801,-0.464945326527603,0.641970610002889,0.991274484095408,43345
CSF_vs_WTF,Female,Hacd1,866.016214010054,-0.0876266486577924,0.188484504437984,-0.46490107459536,0.642002300944711,0.991274484095408,34614
CSF_vs_WTF,Female,Vajk3,6079.44777480608,-0.154890564977957,0.333419321359803,-0.46455185724168,0.642252415195737,0.991274484095408,34812
CSF_vs_WTF,Female,lncRNA:CR44149,2.40677149489211,0.929619838531055,2.00124330096066,0.464521149469835,0.642274410463817,,14462732
CSF_vs_WTF,Female,E(bx),14.9675063067833,-0.303276147921512,0.652882184829186,-0.464518951456545,0.642275984862028,0.991274484095408,44811
CSF_vs_WTF,Female,CNPYb,177.987458894212,-0.109220990338192,0.235180362104028,-0.464413734892881,0.642351351513741,0.991274484095408,40084
CSF_vs_WTF,Female,CG7550,85.4705461780793,0.165915885627766,0.357393371106609,0.464238844481181,0.642476633708839,0.991274484095408,38901
CSF_vs_WTF,Female,alpha-Est3,0.675849720222854,-1.52854708220538,3.29275778303451,-0.464214856641144,0.642493818115786,,40907
CSF_vs_WTF,Female,lncRNA:CR44172,0.675849720222854,-1.52854708220538,3.29275778303451,-0.464214856641144,0.642493818115786,,14462558
CSF_vs_WTF,Female,lncRNA:CR45233,2.15268462489864,-0.680451960231498,1.46602075557616,-0.464148926707434,0.642541049982196,,19835292
CSF_vs_WTF,Female,Ir54a,8.81718695159821,-0.484319359554169,1.0436615914393,-0.464057855081406,0.642606295605261,0.991274484095408,37022
CSF_vs_WTF,Female,dlt,135.230569848116,0.119713428219205,0.257971917873262,0.464056046123664,0.64260759160846,0.991274484095408,46719
CSF_vs_WTF,Female,CG31650,2.13188625942801,-0.687377741056096,1.48203853543247,-0.463805579019922,0.64278704586467,,326150
CSF_vs_WTF,Female,CG14483,13.1462662954243,-0.299733314301484,0.64630086700271006,-0.463767464356855,0.6428143560233,0.991274484095408,36995
CSF_vs_WTF,Female,CG1789,108.414897144154,-0.13489739439032,0.291081494600883,-0.463435144083222,0.643052492690937,0.991274484095408,31812
CSF_vs_WTF,Female,CG3123,2.88047600693818,0.881778313900697,1.90348389409288,0.463244431243752,0.643189171758503,,33478
CSF_vs_WTF,Female,lncRNA:CR44129,15.2453401241669,-0.309946202801536,0.669109055246093,-0.463222251098575,0.643205068491408,0.991274484095408,14462403
CSF_vs_WTF,Female,CG32473,60.3519457447179,-0.167689694057115,0.362122621299319,-0.463074340551919,0.643311081642277,0.991274484095408,41636
CSF_vs_WTF,Female,AcCoAS,150.208166392481,0.107922684546654,0.233058703471746,0.463070818377472,0.643313606208058,0.991274484095408,40348
CSF_vs_WTF,Female,CG17193,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,50044
CSF_vs_WTF,Female,CG45071,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,19834908
CSF_vs_WTF,Female,CG7296,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,34469
CSF_vs_WTF,Female,Cht10,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,3355116
CSF_vs_WTF,Female,MFS9,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,42426
CSF_vs_WTF,Female,Mur11Da,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,318139
CSF_vs_WTF,Female,Pop5,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,39915
CSF_vs_WTF,Female,Pxd,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,2768671
CSF_vs_WTF,Female,asRNA:CR43944,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,14462892
CSF_vs_WTF,Female,asRNA:CR46047,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,26067366
CSF_vs_WTF,Female,lncRNA:CR44507,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,19835408
CSF_vs_WTF,Female,snoRNA:Me28S-A2634a,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,5740184
CSF_vs_WTF,Female,snoRNA:U31:54Ec,0.330109176637096,-1.869168238331,4.03836214146142,-0.46285305102790397,0.643469701873361,,3772573
CSF_vs_WTF,Female,GstD8,47.0955355710889,0.206389594658159,0.445982376709239,0.462775224844178,0.643525491508969,0.991274484095408,48341
CSF_vs_WTF,Female,CG33758,3.28655083321301,-0.588646063680642,1.27234240693244,-0.46264752355448,0.643617038426551,,3772381
CSF_vs_WTF,Female,lncRNA:CR44738,0.678275231538337,-1.52068639185365,3.28798898829936,-0.46249741019972,0.643724659094455,,19834994
