"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
437.311178066493,0.451202155720744,0.352500017701916,1.28000605124024,0.200543007727034,0.799855379688268,"CG4461"
547.150965632776,0.1941454103399,0.234548244837954,0.827741902200259,0.407816683305712,0.949841431297328,"CG4462"
0.166202819000999,0.943883520001872,4.0804728567969,0.231317191199944,0.817068392170902,NA,"CG44622"
1.19461950433205,1.35429618808049,3.49424004283385,0.387579608578393,0.69832716160481,NA,"CG44623"
0.171822853571501,0.943883520001871,4.0804728567969,0.231317191199944,0.817068392170902,NA,"CG44624"
0,NA,NA,NA,NA,NA,"CG44625"
9.68716781417405,0.842453990752617,0.78923105146434,1.06743644866675,0.285774796868936,0.893016297340648,"CG4465"
0.615980146491311,2.75691013129032,3.97672531570819,0.693261392835065,0.488145526653472,NA,"CG44666"
14.9382812940055,-0.35535386204213,0.745940124545984,-0.476383895099376,0.633800906079806,0.987383943947145,"CG4467"
100.193053289892,-0.223601809880167,0.263718581475373,-0.847880375471559,0.396504594758811,0.94508649384471,"CG4476"
5.31526839157552,5.85780668216599,2.439650509754,2.40108435972522,0.0163465675479788,0.231424412312008,"CG4477"
1.96530297935005,1.04549238907655,2.10676000602245,0.496256045343498,0.619713773548471,NA,"CG44774"
1.37458282857201,3.90606485670732,3.93846243710394,0.991774053729344,0.321307757273407,NA,"CG4480"
0.320197855623827,1.81080334203521,4.04046359829167,0.448167220910201,0.654032517508974,NA,"CG44812"
0.153995036622828,0.943883520001871,4.0804728567969,0.231317191199944,0.817068392170902,NA,"CG44815"
0.343645707143002,1.8997983161881,4.03259147008314,0.471111028796808,0.637561449693915,NA,"CG4483"
17.8726800089998,0.309090420987244,0.601481174758856,0.513882119604431,0.607334409292707,0.986978772225805,"CG44836"
23.9094691056449,0.506774583249589,0.518353268229022,0.977662560093444,0.328241244822777,0.9190107769469,"CG44837"
0,NA,NA,NA,NA,NA,"CG44838"
0.170947141492291,-0.979669831640617,4.0804728567969,-0.240087329587003,0.810262556516135,NA,"CG44869"
0,NA,NA,NA,NA,NA,"CG44954"
1.27530043787539,1.53701372255064,2.35947123225254,0.651422955084426,0.514773496538666,NA,"CG4496"
1.5048031039532,-0.954009727211151,2.64788709263811,-0.360290939090104,0.718629574538027,NA,"CG4497"
1.47741030190011,0.255489014717364,1.934707928481,0.132055599171476,0.894940314990374,NA,"CG45002"
0,NA,NA,NA,NA,NA,"CG45011"
0.335505236474545,-1.8897480622654,4.0365315605579,-0.468161349394779,0.639669209703813,NA,"CG45012"
0,NA,NA,NA,NA,NA,"CG4502"
1.30633278902509,-2.69201798802955,2.37259719657811,-1.13462917005555,0.25653072579429,NA,"CG45045"
0.171822853571501,0.943883520001871,4.0804728567969,0.231317191199944,0.817068392170902,NA,"CG45049"
18.2198458470491,-0.380837785112587,0.605240577509293,-0.629233728313167,0.52919605069054,0.981949904176841,"CG45060"
17.3068772796679,-0.259697509469322,0.643804459254499,-0.403379482288834,0.68666907831206,0.993672290907152,"CG45061"
0.153995036622828,0.943883520001871,4.0804728567969,0.231317191199944,0.817068392170902,NA,"CG45062"
0.472319106912439,-0.862119113752476,4.04248854439041,-0.213264454378925,0.831120697068322,NA,"CG45063"
0,NA,NA,NA,NA,NA,"CG45064"
0,NA,NA,NA,NA,NA,"CG45065"
6.66543565539119,6.18472502776147,2.37597499368587,2.6030261447184,0.00924049066997722,0.171821674156038,"CG45066"
2.06859442255812,4.50148067548034,2.28764876072032,1.96773243898812,0.049098831331064,NA,"CG45067"
0,NA,NA,NA,NA,NA,"CG45069"
0.330109176637097,-1.86919355341437,4.03836309393093,-0.462859210511183,0.643465286538669,NA,"CG45071"
0.159162035144805,-0.979669831640617,4.0804728567969,-0.240087329587003,0.810262556516135,NA,"CG45072"
0.636648140579222,-2.82020108672581,3.97538403366829,-0.709416011847153,0.47806635431376,NA,"CG45073"
0,NA,NA,NA,NA,NA,"CG45075"
1605.014426646,0.178429840508368,0.248678406036864,0.717512402270736,0.47305798660875,0.978521430892996,"CG45076"
2439.78767781608,0.410034437436888,0.255866462725826,1.60253295046433,0.109037807142281,0.615432165066499,"CG45078"
0.341894282984582,-1.91346049535464,4.03444978488,-0.47428040932019,0.635299959777262,NA,"CG45079"
0,NA,NA,NA,NA,NA,"CG45080"
0,NA,NA,NA,NA,NA,"CG45081"
0,NA,NA,NA,NA,NA,"CG45084"
0,NA,NA,NA,NA,NA,"CG45085"
0,NA,NA,NA,NA,NA,"CG45086"
0,NA,NA,NA,NA,NA,"CG45087"
0,NA,NA,NA,NA,NA,"CG45088"
0,NA,NA,NA,NA,NA,"CG45089"
0,NA,NA,NA,NA,NA,"CG45092"
2.64800363386415,-0.735017809726025,1.67438224158709,-0.438978502918979,0.660677112931678,NA,"CG45095"
0,NA,NA,NA,NA,NA,"CG45099"
0,NA,NA,NA,NA,NA,"CG45100"
0,NA,NA,NA,NA,NA,"CG45101"
0,NA,NA,NA,NA,NA,"CG45105"
1.52129840762387,0.979888993904994,2.64489164367777,0.370483606104347,0.71102218936621,NA,"CG4511"
1.69567582246144,0.0292697435634787,2.21766168886572,0.0131984710338976,0.989469449473084,NA,"CG45116"
0.820256100498208,-1.88447006421602,3.11747879174845,-0.604485287663851,0.545521047744243,NA,"CG45122"
1.030937121429,3.4902749920722,3.94899464127223,0.883838877772636,0.376783196046193,NA,"CG45154"
0.515468560714503,2.48740572383596,3.99094179828536,0.623262841092957,0.533111812182898,NA,"CG4520"
0.94838578449331,3.37622261520609,3.51276466586344,0.961129747180547,0.336486934307035,NA,"CG45207"
37.3223253625725,-0.0387163020500748,0.455254916614187,-0.085043127788745,0.932227103862278,0.99702764477468,"CG45218"
104.695951932867,0.0184434174581287,0.286139786717119,0.0644559698241548,0.948607165159617,0.99702764477468,"CG45263"
2.51860508025123,0.54493353838685,2.39723553062118,0.227317479415819,0.820176882240904,NA,"CG45273"
0,NA,NA,NA,NA,NA,"CG45307"
23.0783176948333,-0.698388023206676,0.547670783208375,-1.2751967872293,0.202239598184021,0.803355590868438,"CG4537"
0,NA,NA,NA,NA,NA,"CG45413"
7.1582330057662,0.217757778712662,1.00768823918803,0.21609637807039,0.828912622900373,0.996870824825408,"CG45428"
62.340097684641,2.30180017394068,0.930161486176781,2.47462425411926,NA,NA,"CG4546"
0.479812926817156,2.39299226538443,3.99657020838475,0.598761473116114,0.549331957312792,NA,"CG45486"
0,NA,NA,NA,NA,NA,"CG45487"
2.9399164727938,5.00555186193003,1.91092505179124,2.6194391335432,0.00880744884825888,NA,"CG45488"
0,NA,NA,NA,NA,NA,"CG45489"
0.5042284915735,2.45838485535803,3.99263366677288,0.615730132172399,0.538072646667771,NA,"CG45490"
0.515468560714503,2.48740572383596,3.99094179828536,0.623262841092957,0.533111812182898,NA,"CG45491"
0,NA,NA,NA,NA,NA,"CG45492"
0.670431310574499,2.87042944850522,3.9714747774468,0.722761595970798,0.469826365412106,NA,"CG45493"
0.325817890194329,1.83234677478245,4.0385146215458,0.45371799943641,0.650031810096124,NA,"CG45494"
114.36885527907,0.285594438374627,0.277634488841346,1.02867060777103,0.303634486145257,0.903633130931126,"CG4553"
137.232304417295,0.064259876814619,0.286619664120493,0.224199121200576,0.822602367249687,0.996870824825408,"CG4554"
0,NA,NA,NA,NA,NA,"CG45544"
0,NA,NA,NA,NA,NA,"CG45545"
0,NA,NA,NA,NA,NA,"CG45546"
0,NA,NA,NA,NA,NA,"CG4558"
3.41125779575242,3.17948879172606,2.0859628456853,1.52423078786022,0.127451069638518,NA,"CG45603"
2.35994206125895,0.885490272277833,1.76307917682271,0.502240786414141,0.615498155920832,NA,"CG4563"
22.3226032736837,0.0947256981641151,0.506593470532174,0.186985627873581,0.851671901500871,0.996870824825408,"CG4565"
1.7390593217132,1.35479228130524,2.25064529937995,0.60195726162558,0.547202586501336,NA,"CG45676"
0.153995036622828,0.943883520001871,4.0804728567969,0.231317191199944,0.817068392170902,NA,"CG45690"
0,NA,NA,NA,NA,NA,"CG45691"
29.3632759355499,0.650153486430922,0.439973937679403,1.47770908854304,0.139485660687778,0.676250959889515,"CG4570"
0,NA,NA,NA,NA,NA,"CG4572"
38.0074633218397,-0.086877806107433,0.491598446532852,-0.176725143702478,0.859724289908249,0.996870824825408,"CG4576"
0,NA,NA,NA,NA,NA,"CG45764"
0,NA,NA,NA,NA,NA,"CG45765"
0,NA,NA,NA,NA,NA,"CG45766"
0.63335492739146,1.41812143438354,3.34542583519088,0.423898631817264,0.671639742010046,NA,"CG4577"
0,NA,NA,NA,NA,NA,"CG45770"
0.166202819000999,0.943883520001872,4.0804728567969,0.231317191199944,0.817068392170902,NA,"CG4582"
1102.15490244966,0.164901451771468,0.215335796818697,0.765787454792329,0.443802779979315,0.967816931317666,"CG4586"
0,NA,NA,NA,NA,NA,"CG4592"
2.45725111357381,-0.58786797655302,1.39279723253009,-0.422077214703483,0.672968658544249,NA,"CG4593"
0,NA,NA,NA,NA,NA,"CG4594"
112.232512376849,-0.181788973397516,0.297536115116613,-0.610981202487866,0.541212024811625,0.981949904176841,"CG4596"
11.0945924954318,0.366578297033015,0.825067887769046,0.444300769024267,0.656825145320608,0.99223041704252,"CG4597"
2.80742000375985,-0.530179912110994,1.53475330666945,-0.34544959753925,0.72975639591539,NA,"CG4598"
1.52140510776355,1.82135194270173,2.6189519688124,0.695450685767117,0.486772905697274,NA,"CG46025"
0.651635780388657,2.83198904925789,3.97320745342249,0.712771503239387,0.475987162068273,NA,"CG46026"
0,NA,NA,NA,NA,NA,"CG46042"
0,NA,NA,NA,NA,NA,"CG46059"
43.3838845516842,-0.391423893564956,0.939493812033752,-0.416632753245738,0.676947048381112,0.993672290907152,"CG4607"
225.494763179039,0.127898251337201,0.205792757938404,0.621490535519632,0.534276919824365,0.981949904176841,"CG4610"
327.982068095014,-0.00237521527992944,0.167293145488148,-0.0141979234893261,0.988672076636097,0.999273627857493,"CG4611"
606.600606970286,-0.128758291346083,0.180348359786855,-0.713942125663112,0.475262967194109,0.978521430892996,"CG4612"
0,NA,NA,NA,NA,NA,"CG4613"
757.676411648909,-0.0211992023620232,0.163700893604792,-0.12949961295387,0.896962331191524,0.99702764477468,"CG4615"
0,NA,NA,NA,NA,NA,"CG4617"
0,NA,NA,NA,NA,NA,"CG4619"
0,NA,NA,NA,NA,NA,"CG46191"
0,NA,NA,NA,NA,NA,"CG46192"
0,NA,NA,NA,NA,NA,"CG46193"
1.17535623911597,-1.34454823590509,2.86658960995024,-0.469041062326473,0.639040285518468,NA,"CG4622"
0,NA,NA,NA,NA,NA,"CG46244"
350.936090526118,-0.303163749280301,0.259841540879215,-1.16672549067596,0.243321245219107,0.850465908695919,"CG4627"
0.332405638001999,1.85795912973198,4.03623388250872,0.460319987348494,0.645286556702361,NA,"CG46270"
278.081205381201,-0.171893125977271,0.180060688022639,-0.954639948702516,0.339759807628862,0.926679733582867,"CG46280"
3.68345601646898,-0.223182142335855,1.51943875325038,-0.146884592655297,0.883223113289704,NA,"CG46281"
4.60445192253371,1.56798203121601,1.29213130547319,1.21348505726498,0.224944423991359,NA,"CG4629"
0,NA,NA,NA,NA,NA,"CG46298"
4.86209611330296,0.191277663266944,1.17952661267368,0.162164771198648,0.871176101065722,NA,"CG4630"
8.56055627214325,-0.573328972779352,0.802416194314038,-0.714503242633922,0.474916051772818,0.978521430892996,"CG46301"
9.60040135356657,0.709376922034673,0.931915017211262,0.761203445521749,0.446535560598797,0.969069099575693,"CG46302"
0.99032752991129,-3.45372743690046,3.45308403270713,-1.00018632740681,0.317220344708381,NA,"CG46303"
6.51143769514384,3.57971022507237,2.21361623029651,1.61713226352378,0.105849733861471,0.603940732356875,"CG46304"
0,NA,NA,NA,NA,NA,"CG46305"
0,NA,NA,NA,NA,NA,"CG46306"
0,NA,NA,NA,NA,NA,"CG46307"
0,NA,NA,NA,NA,NA,"CG46308"
0,NA,NA,NA,NA,NA,"CG46309"
24.4351421028825,4.31958252118281,1.44064314008028,2.99837093656802,0.00271427092312041,0.0800550264122804,"CG4631"
0,NA,NA,NA,NA,NA,"CG46310"
0,NA,NA,NA,NA,NA,"CG46311"
0,NA,NA,NA,NA,NA,"CG46312"
0,NA,NA,NA,NA,NA,"CG46313"
0,NA,NA,NA,NA,NA,"CG46314"
0,NA,NA,NA,NA,NA,"CG46315"
0,NA,NA,NA,NA,NA,"CG46316"
0,NA,NA,NA,NA,NA,"CG46317"
0,NA,NA,NA,NA,NA,"CG46318"
0,NA,NA,NA,NA,NA,"CG46319"
0,NA,NA,NA,NA,NA,"CG46320"
0,NA,NA,NA,NA,NA,"CG46321"
0.649308959005917,-1.44467671746906,3.99791247178866,-0.361357765499732,0.7178320161487,NA,"CG46335"
0,NA,NA,NA,NA,NA,"CG46339"
0,NA,NA,NA,NA,NA,"CG46383"
415.151447533679,0.0448371456496356,0.191226048862609,0.234471955658353,0.814618602553079,0.996753388075049,"CG46385"
2.30997711976589,2.54527830907121,1.87544474586746,1.35715984951288,0.174730425136134,NA,"CG46387"
0.171822853571501,0.943883520001871,4.0804728567969,0.231317191199944,0.817068392170902,NA,"CG46388"
0.507328090046046,-0.927968590909312,4.03653074507699,-0.229892610638746,0.818175218419609,NA,"CG46394"
3.98432604211209,-1.02133647707621,1.17760211882157,-0.867301833745222,0.385776652220446,NA,"CG46395"
0.679150943617546,0.0279458840079151,3.98811977484477,0.00700728302700056,0.994409042814162,NA,"CG46396"
55.3410322692565,3.18415786236173,0.446971514691387,7.12384963627994,1.04953540318602e-12,2.79476284505535e-10,"CG46397"
0,NA,NA,NA,NA,NA,"CG46398"
0.687291414286003,2.9038487017487,3.97000488753413,0.731447135208025,0.464506083607486,NA,"CG46399"
0,NA,NA,NA,NA,NA,"CG46412"
0,NA,NA,NA,NA,NA,"CG46426"
0,NA,NA,NA,NA,NA,"CG46427"
0,NA,NA,NA,NA,NA,"CG46428"
0,NA,NA,NA,NA,NA,"CG46429"
0,NA,NA,NA,NA,NA,"CG46430"
0,NA,NA,NA,NA,NA,"CG46433"
0,NA,NA,NA,NA,NA,"CG46434"
0,NA,NA,NA,NA,NA,"CG46435"
0,NA,NA,NA,NA,NA,"CG46439"
0,NA,NA,NA,NA,NA,"CG46440"
3.26375850577931,4.11437196890966,2.83821425513558,1.44963403008245,0.147160601085631,NA,"CG46441"
0,NA,NA,NA,NA,NA,"CG46442"
0,NA,NA,NA,NA,NA,"CG46443"
168.787729249725,0.00793849686677848,0.267677830529758,0.0296569082731562,0.97634067900767,0.997738893066727,"CG46448"
3.65114762702028,-0.041925605950834,1.32865708179859,-0.0315548733568483,0.974827031296037,NA,"CG4645"
0,NA,NA,NA,NA,NA,"CG46456"
1.008456983147,3.45936900640957,3.45748557308108,1.00054474076281,0.317046957031803,NA,"CG46457"
0,NA,NA,NA,NA,NA,"CG46458"
0,NA,NA,NA,NA,NA,"CG46459"
0.66880893636666,-2.88571158335374,3.19779104431773,-0.902407800685247,0.366840278800516,NA,"CG4646"
0,NA,NA,NA,NA,NA,"CG46460"
499.303031398325,0.160905633655006,0.304700326430465,0.528078310712692,0.59744498400118,0.986978772225805,"CG46462"
0,NA,NA,NA,NA,NA,"CG46463"
0,NA,NA,NA,NA,NA,"CG46464"
1.67197655981589,1.271069893462,2.17052326966138,0.585605282941888,0.558140797389977,NA,"CG46465"
16.9818923066788,0.516654082607213,0.716921158776476,0.720656764390877,0.471120719689014,0.978521430892996,"CG46466"
0,NA,NA,NA,NA,NA,"CG46467"
0,NA,NA,NA,NA,NA,"CG46468"
55.4068139782696,-0.405789046275925,0.47669672152366,-0.851252018220108,0.394629372402877,0.94508649384471,"CG46491"
0,NA,NA,NA,NA,NA,"CG4650"
464.980566856093,-0.255345138672857,0.287767329605074,-0.887331925494416,0.374900222099093,0.938780042897554,"CG4653"
2.33178024726632,1.8568663446034,1.69006216367667,1.09869706837519,0.271900221724197,NA,"CG4658"
77.4285335100107,0.0601331714647977,0.340065915829321,0.176827987356953,0.859643504723861,0.996870824825408,"CG4660"
7.54237774019736,6.36319264728386,2.42149057535317,2.62779988163109,0.00859390561517105,0.16387764774096,"CG4661"
0.49466727161935,-2.45266519455192,3.99507179732127,-0.613922682490074,0.539266420579651,NA,"CG4666"
34.8355514606856,5.32759271377462,2.62532372231392,2.0293088690331,NA,NA,"CG4669"
44.623509415088,0.463975083761755,0.415996730155698,1.11533348732837,0.264707540302038,0.870565657928749,"CG4676"
0,NA,NA,NA,NA,NA,"CG4678"
682.642814317911,-0.148301377566675,0.187656073599915,-0.79028285480839,0.429362597438103,0.958296924371167,"CG4679"
11.8133019881059,3.72047461371653,1.24150526043414,2.99674494525743,0.00272878916135765,0.0801017794767033,"CG4681"
1.85549251857691,2.21283330798561,2.30630563907211,0.959470969717565,0.337321537497715,NA,"CG4686"
22.6484462632514,6.97804175485794,3.19822165432853,2.18185057480732,0.02912056258243,0.319768651862442,"CG4691"
9.96010547257655,6.76523651830438,3.91114397692459,1.72973343814973,0.0836779115483869,0.552482139268489,"CG4701"
0,NA,NA,NA,NA,NA,"CG4702"
0,NA,NA,NA,NA,NA,"CG4704"
73.6745830759513,0.297796220252509,0.333667755575206,0.892493251974984,0.372128608090869,0.938780042897554,"CG4707"
0.502807742287807,0.938025311086631,4.03259081132304,0.232611081801993,0.816063421305863,NA,"CG4709"
0,NA,NA,NA,NA,NA,"CG4712"
8.31706688578496,4.62073367558993,1.84163086569993,2.50904443536993,0.012105825491202,0.198375900796489,"CG4714"
0,NA,NA,NA,NA,NA,"CG4716"
0,NA,NA,NA,NA,NA,"CG4730"
0.672003459621679,-2.89258235292944,3.97205403296422,-0.72823338477367,0.466470732715605,NA,"CG4733"
62.5697417264997,-0.487262601650043,0.305352201412473,-1.59573960625174,0.11054694202902,0.619727819374715,"CG4734"
57.8989454674915,0.0328603602180843,0.357734132119912,0.0918569330339144,0.926811709198044,0.99702764477468,"CG4741"
222.699065903924,-0.233745408778053,0.272178866515636,-0.85879338014153,0.390454520464141,0.943144905691037,"CG4743"
10.6122559301538,5.87208646427696,2.05451808758536,2.85813325263947,0.00426141397344428,0.106191592956583,"CG4744"
227.913269427273,0.101276433752893,0.194729281586931,0.520088365383721,0.603001987159779,0.986978772225805,"CG4751"
1578.78272470957,-0.203586844791439,0.131158216643479,-1.55222333759568,0.120608793850897,0.644851523366779,"CG4752"
0.817838599389657,3.15942483826163,2.96291990670063,1.06632137815018,0.286278388796221,NA,"CG4757"
0,NA,NA,NA,NA,NA,"CG4763"
232.340291056494,0.0251115353172765,0.255502429462371,0.0982829610274794,0.92170760780171,0.99702764477468,"CG4766"
0,NA,NA,NA,NA,NA,"CG4768"
0.478937214737947,0.800706372230986,4.04493833006212,0.197952677369667,0.84308208897467,NA,"CG4770"
183.723551892779,-0.128560633729664,0.247665987962514,-0.51908877269463,0.603698837286576,0.986978772225805,"CG4781"
0,NA,NA,NA,NA,NA,"CG4783"
421.047614566872,0.0359890238217328,0.163304885462844,0.220379345784614,0.825575729689481,0.996870824825408,"CG4789"
11.7018618048648,-1.4220401353455,0.852717062149178,-1.66765765394843,0.0953837061496841,0.579899124581129,"CG4793"
188.311547775539,0.0857434278154357,0.278159904339821,0.308252291137853,0.757890365716579,0.995153003289659,"CG4806"
25.5516090564695,-0.447461398023471,0.564758304417478,-0.792306008647375,0.428182268990677,0.957853884666813,"CG4815"
24.6956467329727,0.243562672431193,0.549494651561626,0.443248486111748,0.657586011836021,0.99223041704252,"CG4820"
1.16896719260593,-1.33610970551992,2.36730622054726,-0.564400876372912,0.57248134258153,NA,"CG4822"
4.52333445550372,-0.763594225593431,1.16666043579231,-0.654512831811987,0.512781462831387,NA,"CG4829"
1.47376566622108,1.79020092665552,1.97892583336943,0.904632652961746,0.365660030630229,NA,"CG4830"
1.93475270283456,1.59791032874725,2.45329375901629,0.651332651409822,0.514831775448691,NA,"CG4835"
0,NA,NA,NA,NA,NA,"CG4836"
22.0082665881437,-0.185635711769542,0.657775546768238,-0.282217410911065,0.777776808741309,0.995420125112646,"CG4839"
150.966504920204,0.0256967653859633,0.402116415869039,0.063903795945332,0.949046829731943,0.99702764477468,"CG4842"
148.009017770905,0.232958902257216,0.262062753642727,0.888943197837305,0.374033607911051,0.938780042897554,"CG4849"
0.818935362577406,0.581592217299499,2.34710173721848,0.247791652179823,0.804295614143775,NA,"CG4853"
25.8611165016329,-0.151027282015012,0.661115183861506,-0.228443220942041,0.819301692156382,0.996870824825408,"CG4854"
108.696745003498,-0.169674675481397,0.340836194680138,-0.497818829483853,0.618611743034958,0.986978772225805,"CG4860"
89.0731072578562,-0.433664485035769,0.282426934543123,-1.53549266020715,0.124662858626828,0.652271069418686,"CG4866"
151.695048486805,-0.0591495471945235,0.277381447053738,-0.213242622470941,0.831137724789613,0.996870824825408,"CG4872"
0.170947141492291,-0.979669831640617,4.0804728567969,-0.240087329587003,0.810262556516135,NA,"CG4880"
0,NA,NA,NA,NA,NA,"CG4882"
0,NA,NA,NA,NA,NA,"CG4884"
0,NA,NA,NA,NA,NA,"CG4887"
2.06187424285801,4.49151183710374,3.63598940263503,1.2352928844756,0.216721520962443,NA,"CG4891"
1.71822853571501,4.22833116707866,3.81913342697707,1.10714413306725,0.268231617122056,NA,"CG4892"
0,NA,NA,NA,NA,NA,"CG4896"
16.8837236671687,4.29381578148514,1.43701145486647,2.98801778297871,0.00280793215938972,0.0811470627147665,"CG4907"
671.813193694488,-0.0224343000380262,0.161207845511148,-0.139163822746299,0.889320695542547,0.996870824825408,"CG4911"
8.95839752813636,-1.1402065434422,0.781852929820332,-1.4583389023102,0.144747152343452,0.688851641669964,"CG4914"
34.9465994361481,0.02467869935187,0.450835190083864,0.0547399579595358,0.956345635221144,0.99702764477468,"CG4927"
833.021956914314,-0.185620166363554,0.295614817107601,-0.627912254804162,0.530061422531211,0.981949904176841,"CG4928"
32.6488782463716,0.559775685806618,0.488839471485241,1.14511147004118,0.252162984699739,0.858880384844937,"CG4935"
94.7520189250203,-0.470448446843134,0.284180680107162,-1.6554554189459,0.0978321524026667,0.586913678671667,"CG4942"
27.8249129210876,0.370093676594165,0.495299449400246,0.747211968521887,0.454935620662344,0.972490086488756,"CG4945"
0,NA,NA,NA,NA,NA,"CG4949"
42.3602253531681,-0.0220176974512799,0.515702535127819,-0.0426945689646896,0.965945008962201,0.997112132775109,"CG4950"
28.4037844652561,0.201162175493317,0.52059472512682,0.386408401361179,0.699194229014482,0.993672290907152,"CG4951"
224.62054207395,0.0595426315991077,0.207597623346326,0.286817501276377,0.774252061625297,0.995420125112646,"CG4953"
4.44394634133985,5.59878154792835,2.23883772940815,2.50075361621158,0.0123929363030437,NA,"CG4955"
2.06187424285801,4.49151183710374,3.63598940263503,1.2352928844756,0.216721520962443,NA,"CG4956"
285.339506006214,-0.210275932489406,0.193331304335228,-1.08764554820774,0.276751614700836,0.879627615254904,"CG4957"
0,NA,NA,NA,NA,NA,"CG4960"
17070.2081538503,0.0233262534088086,0.310095947208372,0.0752226967775695,0.940037526095489,0.99702764477468,"CG4962"
519.354078806874,-0.238363370337959,0.157725440607721,-1.51125506081668,0.130723478804278,0.659901325636218,"CG4968"
3.78010277857302,5.36645611394037,3.15588172202408,1.70046173672773,0.0890441077720608,NA,"CG4970"
1525.14820253151,-0.157986936177674,0.11623338046367,-1.35922172741981,0.174076338286743,0.750947522416166,"CG4972"
1.92945373073749,1.53855866910462,2.08828263470727,0.736757871532219,0.461269606726171,NA,"CG4975"
0.166202819000999,0.943883520001872,4.0804728567969,0.231317191199944,0.817068392170902,NA,"CG4982"
0.167752618237272,-0.979669831640617,4.0804728567969,-0.240087329587003,0.810262556516135,NA,"CG4983"
0,NA,NA,NA,NA,NA,"CG4984"
6.3533753468113,5.11519540437384,2.5852503511573,1.97860737242875,0.0478602289609009,0.42838639511702,"CG4988"
3.1617933453918,0.787888066621905,1.60357788117313,0.491331338422746,0.623192118327865,NA,"CG4991"
0.170947141492291,-0.979669831640617,4.0804728567969,-0.240087329587003,0.810262556516135,NA,"CG4995"
98.1033050651084,0.609556068155407,0.52767017146918,1.15518386506145,0.248015140625462,0.854055625009302,"CG4998"
1.69437451072703,-3.10966362354104,2.54169568965381,-1.22346024199482,0.221155911953932,NA,"CG5001"
451.430733541023,-0.209244960245878,0.260720643336149,-0.802563838322911,0.422226876517018,0.955684191289319,"CG5002"
217.086712118978,0.0300633659251276,0.256767372929565,0.117084057768408,0.906793442896109,0.99702764477468,"CG5003"
19.3183715364704,0.669093371044922,0.592197166990767,1.12984899006677,0.258539861131357,0.865059838346872,"CG5004"
0.167752618237272,-0.979669831640617,4.0804728567969,-0.240087329587003,0.810262556516135,NA,"CG5011"
68.0516141027864,0.211968149514666,0.37816269242831,0.560521050221923,0.575124085592714,0.982324539946369,"CG5013"
0,NA,NA,NA,NA,NA,"CG5021"
4183.83061011138,-0.0753055383713576,0.313934069239219,-0.2398769224183,0.81042567184461,0.995420125112646,"CG5023"
0,NA,NA,NA,NA,NA,"CG5024"
75.9561670473623,-0.637737894406362,0.308057611535248,-2.07019034922755,0.0384345226615559,0.375553347892751,"CG5026"
230.832155665203,-0.102288027998963,0.276112327356089,-0.370458026913978,0.711041245013039,0.99377249529392,"CG5033"
45.8868066861541,-0.35158274674907,0.366810043085455,-0.95848724258393,0.337817121433956,0.925673371486087,"CG5039"
11.951820163193,5.10629470143536,1.73577881326512,2.941788816877,0.00326322383847589,0.0884748979624591,"CG5043"
0.671010472949089,-2.89068238658366,3.97213936036555,-0.727739418064534,0.466773115788467,NA,"CG5050"
237.853346521021,-0.262319460758122,0.222176974837646,-1.18067797506834,0.23773067428919,0.840857566537058,"CG5056"
4.42663320157982,4.57834696094795,2.18249722355355,2.09775614444699,0.0359266924130733,NA,"CG5062"
19.489186122033,-0.177769640317202,0.632473590980879,-0.281070455513417,0.778656361170247,0.995420125112646,"CG5065"
28.2779468964015,-0.83635200948665,0.47445797722889,-1.762752550545,0.0779422333672183,0.53709546394268,"CG5068"
2.46674484513881,-1.04620522630372,1.48845133384566,-0.702881715051224,0.482129467125353,NA,"CG5070"
32.4520448428487,-1.15906066679073,0.641469272623671,-1.80688415837918,0.0707803430513773,0.514002154430276,"CG5071"
1.16622570539944,-0.449954710231707,2.13431909290757,-0.210818856340144,0.833028623982217,NA,"CG5078"
13.8677848819945,0.0722074736316469,0.916924133866356,0.0787496707357594,0.937231736588505,0.99702764477468,"CG5079"
8.29222579872398,-0.562474807401074,0.986434016286428,-0.570210270645969,0.56853509086311,0.982324539946369,"CG5080"
0,NA,NA,NA,NA,NA,"CG5084"
0,NA,NA,NA,NA,NA,"CG5087"
55.1710121437417,5.02618616440054,2.1148948094523,2.37656555869187,0.0174746558162576,0.241727335372944,"CG5089"
503.098411999249,-0.124947597078254,0.225743496018065,-0.553493674379237,0.579925410890728,0.983827955313143,"CG5096"
3.45530152470529,-0.440889718176005,1.1700898101339,-0.376799895493109,0.706322318411712,NA,"CG5098"
8.23218666695681,5.49760128891676,2.17128898918892,2.53195282446965,0.0113429250973656,0.192152426779703,"CG5103"
382.596722585684,-0.106108294455793,0.179450329095481,-0.591296182016669,0.554321987304276,0.982024075667608,"CG5104"
3.60115100407724,-1.12962232373848,1.28066719983825,-0.882057667972722,0.377745622707512,NA,"CG5107"
4.39279820423152,0.682700645709927,1.41875232381328,0.481197904842887,0.630375849800454,NA,"CG5111"
0,NA,NA,NA,NA,NA,"CG5112"
0,NA,NA,NA,NA,NA,"CG5114"
14.5442491362896,-0.253599385650065,0.781852084456958,-0.324357241851193,0.745667587335139,0.995059568926578,"CG5116"
11.6370583398237,6.98868838644758,1.97248852490925,3.54308189791325,0.000395479864206292,0.0180499427945174,"CG5122"
