"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Mur18B",1664.39005574081,-1.30964290531368,0.497355547369581,-2.63321262272057,0.00845813793152179,0.0594869965058535,"Mur18B"
"CG4914",20.4952194704298,1.42428972224478,0.540920611558848,2.63308458174704,0.0084613273008326,0.0594869965058535,"CG4914"
"CG2924",37.0350250241016,-1.01201580214972,0.384444943564036,-2.63240762843107,0.0084782073946493,0.0595624787616847,"CG2924"
"CG8476",858.191505966139,0.422854840922747,0.160684207710649,2.63158929522308,0.00849865305106262,0.0596628829326952,"CG8476"
"yip2",2286.52478776006,-0.441757312680892,0.16789003581837,-2.63123008180666,0.00850764173900408,0.0596827689288311,"yip2"
"fat-spondin",2581.74624838407,-0.536917036631014,0.204096600303687,-2.63070053999971,0.00852090810023291,0.0597326131827607,"fat-spondin"
"Rrp6",40.9505828235048,1.21614928682484,0.462422680790044,2.62995163807074,0.0085397015643741,0.0598211030828085,"Rrp6"
"Mst77Y-13",15.2671309591242,1.79107296669321,0.681264712003272,2.62904115703648,0.00856259971773808,0.0599381980241665,"Mst77Y-13"
"CG6415",299.420986819169,-0.500757290209255,0.190675245428495,-2.62623126082218,0.0086336137428132,0.0603712184725554,"CG6415"
"CG14960",12.4880464383116,1.89110593608106,0.720119220047433,2.62610118357416,0.00863691387534134,0.0603712184725554,"CG14960"
"Tbcd",434.64519076152,0.43514483715503,0.165730416229888,2.62561844140566,0.0086491711734758,0.0604133389962881,"Tbcd"
"RagA-B",449.999380908893,-0.415909361132216,0.158431834205177,-2.62516282298161,0.0086607540330491,0.0604506913969842,"RagA-B"
"Sfxn1-3",83.1912805175622,0.866870221920993,0.330363774589586,2.62398691562934,0.00869071237178145,0.0606161557154109,"Sfxn1-3"
"lncRNA:CR45660",5.24784611033509,3.19392746662822,1.21805970156488,2.62214361293201,0.00873786020134132,0.0609006186186283,"lncRNA:CR45660"
"Plekhm1",313.589996496741,-0.45524711515246,0.173632399145985,-2.62190188807851,0.00874405993987938,0.0609006186186283,"Plekhm1"
"CG4363",5.09564640102954,-3.92004466315167,1.49559378671018,-2.62106241546677,0.0087656212030996,0.0609908930037387,"CG4363"
"mwh",15.3405495601039,1.67655683564652,0.639685600672938,2.62090757378752,0.00876960338805692,0.0609908930037387,"mwh"
"CCT6",1145.34668079077,-0.404713557155798,0.154444529766881,-2.62044604471698,0.00878148248473126,0.0610297295265015,"CCT6"
"eIF5",85.8746089896587,0.782535646560692,0.298737695762517,2.61947406591357,0.00880654686008883,0.0611600800920926,"eIF5"
"CG5835",128.058156323573,-0.637793281580275,0.243539086807592,-2.61885387656136,0.00882257303993371,0.0612275201303918,"CG5835"
"CG1468",707.618651795284,-0.440059850678069,0.168063268875724,-2.61841777576917,0.00883385782416484,0.0612560462507028,"CG1468"
"CG33170",698.84417570244,0.393894070341504,0.150444212736918,2.61820686336608,0.00883932013457795,0.0612560462507028,"CG33170"
"Pex16",191.810186127867,-0.539454469579597,0.206080327479074,-2.61769027727488,0.00885271167653703,0.061275661056054,"Pex16"
"Tsp42Ef",949.852905639239,-0.360936502151606,0.137887800588071,-2.61761011933083,0.00885479124698625,0.061275661056054,"Tsp42Ef"
"upd2",13.4627030922236,1.72678517769361,0.659815486723824,2.6170728217787,0.00886874184774974,0.0613284252595819,"upd2"
"Bcat",790.316663386451,0.386492482552758,0.147793899770712,2.61507736890605,0.0089207245738009,0.0616439235516748,"Bcat"
"Lcp65Ag2",43.2042385241546,1.39930278672777,0.535279557171749,2.61415323634112,0.00894489084223723,0.0617668922474999,"Lcp65Ag2"
"Ns1",276.62141261885,-0.475371428150698,0.181954319578558,-2.61258666049673,0.00898599073554241,0.0620065339367144,"Ns1"
"Dic2",2011.21937079234,0.376624877991636,0.144216666747609,2.61152116801286,0.0090140407316929,0.0621558498533163,"Dic2"
"ATP6",132751.711098327,-0.517275342379956,0.1981284490106,-2.61080801350381,0.00903285878347485,0.0622013845595719,"ATP6"
"CG15071",29.9458053582279,1.14299195817018,0.437796338238109,2.6107846465096,0.00903347596285479,0.0622013845595719,"CG15071"
"Eaf",202.07160892611,-0.593214856295688,0.22729091840329,-2.60993646584298,0.00905590398954678,0.0623051113730044,"Eaf"
"tomboy20",1578.95889945539,0.388316410882625,0.148795674522181,2.60972916134561,0.00906139319607387,0.0623051113730044,"tomboy20"
"Sfp33A1",3.62574017327547,-4.37401029529195,1.67712769724456,-2.60803652725922,0.00910632364516324,NA,"Sfp33A1"
"CG10041",8.84692612738547,-2.41086255158229,0.924410115162501,-2.60800105065757,0.00910726748481889,0.0625604895133138,"CG10041"
"CG15625",438.279266659379,0.46332414883101,0.177665574980548,2.60784425391209,0.00911144004051564,0.0625604895133138,"CG15625"
"emc",1147.15065229245,-0.363098851313952,0.139283111418108,-2.60691226392827,0.00913627668672752,0.0626866259574121,"emc"
"CG1850",2705.02148177201,-0.40339072887133,0.154778856596875,-2.6062392353884,0.00915424981777406,0.0627655247406786,"CG1850"
"CG8172",12.7449956575534,1.96397896298491,0.753765796148444,2.60555596051234,0.00917252885409689,0.0628464079437946,"CG8172"
"sac",312.423745857663,0.483013179887203,0.185416719118405,2.60501416584098,0.00918704614888204,0.0628656497017881,"sac"
"CG6638",340.256397180472,-0.436374884597372,0.167535215156394,-2.60467558530913,0.00919612876467571,0.0628656497017881,"CG6638"
"Nse4",14.0961689327354,-1.64674845380396,0.632246718837105,-2.60459786463239,0.00919821479677842,0.0628656497017881,"Nse4"
"CG32650",269.762697668361,0.488792865906053,0.187673599050024,2.60448389320741,0.00920127456697651,0.0628656497017881,"CG32650"
"Alp13",30.1468678780621,-1.15190039940695,0.442481255122797,-2.60327502254818,0.00923378485998039,0.0630433409982464,"Alp13"
"CG31016",5.01507010676317,-3.29163988335822,1.26489793348332,-2.60229683061746,0.00926016647816468,0.0631789683362467,"CG31016"
"CG32795",89.7365311866486,0.688219715033282,0.264503345358687,2.60193198728736,0.00927002343032749,0.0631918347891849,"CG32795"
"sgg",708.981497231493,-0.427101023493775,0.164159470106445,-2.6017446524214,0.00927508828313667,0.0631918347891849,"sgg"
"Gen",53.3696575627943,-0.900114753934813,0.346065727937005,-2.60099363002702,0.00929541799692347,0.0632858690169754,"Gen"
"CG32643",182.09145779724,0.600382316527242,0.230929148614857,2.5998550643278,0.00932631410292394,0.0634516598090159,"CG32643"
"dpr21",350.122573681769,0.437933897348805,0.168482107623826,2.59929023636498,0.00934167524280343,0.0635005530955869,"dpr21"
"CG7332",185.126934882408,-0.547750004391751,0.210745273439321,-2.59910932023566,0.00934660023387339,0.0635005530955869,"CG7332"
"lncRNA:CR45055",7.63091362750068,2.39134844648104,0.920407606436717,2.59814068219074,0.00937300841705829,0.0636353757726751,"lncRNA:CR45055"
"repo",190.893639418277,-0.547081676529239,0.210594368152518,-2.5977982285501,0.00938236071724832,0.06365429471919,"repo"
"Vha14-1",1888.66535207931,-0.350906564879286,0.135129976778012,-2.59680770504199,0.00940945847896603,0.063793496471032,"Vha14-1"
"CG13280",16.898045058902,1.59420015850205,0.614073013070406,2.59610848314428,0.00942862911220287,0.0638787975141907,"CG13280"
"CG43336",77.0902061988035,-0.829747479888831,0.319700175042442,-2.59539263554885,0.00944829165756569,0.0639322377248118,"CG43336"
"CG14840",258.532663381843,0.540213295096484,0.208147311699434,2.59534120659966,0.00944970568949514,0.0639322377248118,"CG14840"
"CG33506",587.547684897894,0.42293115267047,0.163077678114709,2.59343374004246,0.00950228472974709,0.0642190667851862,"CG33506"
"CG31244",908.398708091645,0.430347432075305,0.165944410293858,2.59332285620972,0.00950534923535247,0.0642190667851862,"CG31244"
"CG30345",294.356169862537,-0.5686048663622,0.219559774046122,-2.58974973367734,0.00960457291138687,0.0648442439943563,"CG30345"
"CG33947",468.735279320813,0.407927034088144,0.157684190872697,2.58698752126315,0.00968190984369891,0.0653208879155608,"CG33947"
"CG15452",331.772918545683,0.44385363027241,0.171609921261571,2.5864100805447,0.00969814711290436,0.0653849348119665,"CG15452"
"bumpel",64.0190996086837,-0.8657899854331,0.334854998556397,-2.58556685480472,0.00972190169262514,0.0654995392008344,"bumpel"
"CG14567",293.71222997538,0.551533533664482,0.213391084597239,2.58461376071763,0.00974881380713772,0.0656305707610661,"CG14567"
"CG17349",1559.91075846224,0.369530142148862,0.142984946895577,2.58439891871088,0.00975488937253184,0.0656305707610661,"CG17349"
"CG1571",461.491584120815,0.416522695347773,0.161207354276863,2.58376981134758,0.00977269945395745,0.0656847102537944,"CG1571"
"CG7272",602.818804101073,-0.422704021766682,0.163608183834647,-2.58363617185492,0.00977648652874939,0.0656847102537944,"CG7272"
"lncRNA:CR44795",7.26577718111884,2.52496085172157,0.977804395885418,2.58227602815712,0.00981510472653343,0.0658985043793224,"lncRNA:CR44795"
"rn",50.7948091748186,0.949331345468229,0.367751293145925,2.58144937397006,0.0098386420585988,0.0659891938951609,"rn"
"Dhc16F",247.960452406542,0.523270399860288,0.20271398106874,2.58132368128496,0.00984222530916995,0.0659891938951609,"Dhc16F"
"Svip",4.66591124748391,3.62223479945657,1.40391104215706,2.58010279190562,0.00987709100665248,0.0661771923355189,"Svip"
"lncRNA:CR43150",10.6865697855242,1.89778207489928,0.735806100118121,2.57918774333975,0.00990329472002695,0.066306935297418,"lncRNA:CR43150"
"CG18662",2596.68144457331,0.346160021402719,0.134242253621077,2.57862194700499,0.0099195280705993,0.0663697892646378,"CG18662"
"Spp",846.104234551139,-0.375699434120927,0.145763857191224,-2.5774526097238,0.00995315285095402,0.0665488392344822,"Spp"
"CG11841",70.5732233443596,-0.992710863206831,0.385328325539697,-2.57627274562913,0.00998718320462997,0.0667303522873105,"CG11841"
"CG13991",1025.64877034105,0.4356955352981,0.169246301233396,2.5743282548743,0.0100434935684591,0.0670603788885753,"CG13991"
"Tsp42Eq",166.033067334138,-0.707725426875113,0.27495551677067,-2.57396336391897,0.0100540918716395,0.0670849419790401,"Tsp42Eq"
"snama",292.600616998176,-0.482448872167035,0.187677792059426,-2.57062312420146,0.0101515733941027,0.0676855939612705,"snama"
"lncRNA:CR44105",37.5970157723527,1.15665742708696,0.449990981035925,2.57040135432095,0.0101580752154356,0.0676855939612705,"lncRNA:CR44105"
"FucT6",258.790679538926,-0.465327998334398,0.181136950673867,-2.56892918095,0.0102013302845313,0.0679271271349798,"FucT6"
"msb1l",235.074798732523,0.518823147629489,0.202032956240203,2.56801245343677,0.0102283481397493,0.0680565870062108,"msb1l"
"jef",420.497170171575,-0.433984762001776,0.169010775633972,-2.5677934461508,0.0102348121562718,0.0680565870062108,"jef"
"CG45765",30.5399441508648,1.10290113847856,0.429563251636304,2.56749415662852,0.0102436515892305,0.0680686786549621,"CG45765"
"Nup98-96",7.23273092726422,2.56144705131835,0.997761685943588,2.56719323602407,0.0102525460464489,0.0680811191235082,"Nup98-96"
"l(2)37Bb",715.55633410421,-0.380573722133676,0.148281774118933,-2.56655765278629,0.0102713548875366,0.0681593330832767,"l(2)37Bb"
"CG14757",1744.37562291199,-0.368496492605648,0.143641705440956,-2.565386504389,0.0103060931830318,0.0683430734675054,"CG14757"
"CG8517",2181.26462801329,0.382126651646242,0.149085588808363,2.56313607975506,0.0103731383174381,0.0687406534433097,"CG8517"
"Cyp12e1",314.361476516733,-0.479239537631931,0.187005475558983,-2.56270323742888,0.0103860780629428,0.0687793899045288,"Cyp12e1"
"Osi24",131.481750892947,0.963981706699777,0.376488376622694,2.56045542586791,0.0104535072431095,0.0691786707999632,"Osi24"
"Atpalpha",3210.08626374344,-0.406776158919408,0.158899527252384,-2.55995827019243,0.010468473264031,0.0692304558627428,"Atpalpha"
"CG17440",75.1151444438935,0.771434225916752,0.301478275955764,2.55883852151903,0.0105022512201312,0.0694064932373363,"CG17440"
"Pect",11.7780918087756,-1.81403141682898,0.709434131194578,-2.5570117605907,0.0105575648084002,0.0697245169056128,"Pect"
"CG31189",38.9197190974224,-1.11480351557538,0.436149396809846,-2.5560129710816,0.0105879171963248,0.0698773704685971,"CG31189"
"CG10068",277.535005295279,-0.471561136953957,0.184508595465708,-2.555767853328,0.010595377972723,0.0698790404391495,"CG10068"
"aos",298.531454452217,-0.484557970890946,0.189801759295584,-2.55296880644995,0.0106809061521891,0.0703952312341761,"aos"
"lncRNA:CR43863",20.2614461241889,1.4658712798257,0.574676104073697,2.550778202599,0.010748270308687,0.0707910873931527,"lncRNA:CR43863"
"CG3071",135.315235966257,-0.570492433536812,0.223723272683765,-2.54999145459136,0.0107725559529794,0.0708574482625593,"CG3071"
"asRNA:CR44358",97.193383148531,0.650013562525501,0.254909451319393,2.54997827330873,0.0107729632531214,0.0708574482625593,"asRNA:CR44358"
"Hsp70Aa",77.8425112021418,-0.712430033035994,0.279565827375725,-2.54834448016609,0.0108235534119719,0.0711419324264866,"Hsp70Aa"
"CHKov2",266.789407040572,-0.514001247797107,0.201752516140101,-2.54768197012311,0.0108441280420458,0.0712288762653348,"CHKov2"
"CG5167",589.149939316883,-0.429418921068537,0.168696933732422,-2.54550519424176,0.0109119740400418,0.0716259907367673,"CG5167"
"CG13978",2325.71245339792,0.359186319190069,0.141165146446169,2.54444052397196,0.010945294975891,0.0717960993174991,"CG13978"
"wa-cup",983.412423610794,0.376282773593151,0.147965774890293,2.54303925263893,0.0109892883037924,0.0720359365147175,"wa-cup"
"Ugt49B1",705.878555765233,-0.528199211301775,0.207747745363606,-2.54250273752577,0.0110061739053133,0.0720437319771498,"Ugt49B1"
"CG32855",256.777889119206,1.36810771377344,0.538128843055875,2.54234228740529,0.0110112281865598,0.0720437319771498,"CG32855"
"CG15919",13.5437534215544,1.86466039681113,0.733456037522557,2.54229333650251,0.0110127705817572,0.0720437319771498,"CG15919"
"Hao",308.51736143622,-0.487606192598706,0.191861902755641,-2.54144353618619,0.0110395775707746,0.0721704009094134,"Hao"
"asRNA:CR43466",11.9820484352536,1.82053137352209,0.716413824236654,2.54117286955188,0.0110481279266503,0.0721776282000502,"asRNA:CR43466"
"Sse",10.7177031479998,2.029848096362,0.79906045557809,2.54029351870939,0.0110759472314652,0.0722827429098546,"Sse"
"cN-IIIB",314.420301041437,-0.454384627061682,0.178893248689704,-2.53997638474231,0.0110859953979387,0.0722827429098546,"cN-IIIB"
"Osi9",1667.76201131494,1.88357642751146,0.741577845285298,2.53995779335454,0.0110865847041726,0.0722827429098546,"Osi9"
"CG13838",211.008839228304,0.524255825568322,0.20649359216478,2.53884791325617,0.0111218159294211,0.072463713330469,"CG13838"
"CG43235",24.20811608811,-1.2935401075297,0.509753291996743,-2.53758068430084,0.0111621634913134,0.0726764277487927,"CG43235"
"CG14785",507.975723864622,0.3935936227838,0.155119830276941,2.53735207214386,0.0111694561470553,0.0726764277487927,"CG14785"
"CG7523",289.240689538709,-0.465944660015521,0.183664187673904,-2.53693801669603,0.0111826751590346,0.0727053567167199,"CG7523"
"CG30156",147.389351986872,0.668116742541747,0.263375792767452,2.53674316656604,0.0111889006932796,0.0727053567167199,"CG30156"
"CG8245",1020.75417218175,0.379075702286767,0.149561283932359,2.53458443468704,0.0112580792182693,0.0731058794515212,"CG8245"
"CG31528",602.978015422213,0.433648034232166,0.171132425819504,2.53399104322604,0.0112771614165413,0.0731606111667918,"CG31528"
"U3-55K",94.9199115509379,-0.685486572752488,0.270531295489375,-2.53385314077059,0.0112816001747657,0.0731606111667918,"U3-55K"
"CG14570",457.272598242499,-1.82790407059981,0.721849271934173,-2.53225173408016,0.0113332594420548,0.0734464908360436,"CG14570"
"lncRNA:CR43416",23.3314722510265,1.29004970205838,0.509696182565392,2.53101699833288,0.0113732336708055,0.0736563129181426,"lncRNA:CR43416"
"CG8036",66.4093246690462,0.909973086229472,0.359657515435539,2.53011002738956,0.011402676294202,0.0737976947078024,"CG8036"
"CG2004",4.16148756406584,-3.69506047393197,1.46061427145404,-2.52979896619354,0.0114127897162351,0.0738138734482319,"CG2004"
"lncRNA:CR45435",13.7938482048148,1.63476355744058,0.646296798421272,2.52943161939508,0.011424743385345,0.07384192474728,"lncRNA:CR45435"
"lncRNA:CR44109",17.5648603380052,1.48275237442235,0.586481929551096,2.5282149367454,0.0114644143157871,0.0740489652175587,"lncRNA:CR44109"
"ZC3H3",275.228314743349,-0.476199963796741,0.18837669543682,-2.52791335304241,0.011474266587969,0.0740632587019703,"ZC3H3"
"lncRNA:CR45303",18.2893334034715,1.48207407460035,0.586644700231324,2.52635722101631,0.011525222529213,0.0743426696079311,"lncRNA:CR45303"
"Ost48",832.94565150138,-0.363607779098443,0.144081059832267,-2.52363342913871,0.0116148973364985,0.0748712963280273,"Ost48"
"CG8541",45.0466664615998,-1.32859083819889,0.526540999000306,-2.52324290173293,0.0116278052005518,0.0749046986175082,"CG8541"
"CG7222",38.626314571642,0.972377684645694,0.385570170200398,2.52192145502414,0.0116715766174089,0.075136743230929,"CG7222"
"SAK",614.676185863147,0.378035117660818,0.149933964961663,2.52134409809998,0.0116907467496083,0.0751860198770949,"SAK"
"Arc2",81.251924552319,-0.759125802570479,0.301096787197721,-2.52120193521688,0.0116954713042648,0.0751860198770949,"Arc2"
"CG13471",649.072091863464,0.367272994787924,0.14568598121542,2.52099063838444,0.0117024965440471,0.0751860198770949,"CG13471"
"CG33278",390.435794530249,0.442719061912652,0.175668284173586,2.52019915829075,0.0117288451190836,0.075305399622196,"CG33278"
"CG13227",8.81132822509586,2.22316229909756,0.882613657110588,2.51883967711935,0.0117742254342975,0.0755467343385267,"CG13227"
"CG15046",76.6795544290434,-0.754338976085621,0.299578032130683,-2.51800497760316,0.011802165315228,0.0756358569393376,"CG15046"
"CG14036",79.9212955065486,0.750499985338853,0.298058902819043,2.51795862576363,0.0118037185713479,0.0756358569393376,"CG14036"
"DCTN2-p50",623.624581614804,-0.383399056642751,0.152332963245052,-2.51684893719288,0.0118409585436917,0.0758243679531644,"DCTN2-p50"
"CG14841",144.447639541862,0.665138087268334,0.26429897429708,2.51661244254659,0.0118489085088616,0.0758251933949924,"CG14841"
"CG4377",6.62526293277877,-2.88790857630007,1.14770239910033,-2.516252103824,0.0118610306965732,0.0758526996063832,"CG4377"
"lncRNA:CR46023",33.1974558778608,1.08325115038918,0.430633340079873,2.51548370636668,0.0118869171614989,0.0759681357157096,"lncRNA:CR46023"
"lncRNA:CR45971",5.69107877451347,2.84739118054344,1.13232088569291,2.51465041095751,0.0119150465774222,0.076097744774775,"lncRNA:CR45971"
"CG31178",2565.63104832752,0.361313069142053,0.143740801146642,2.51364307322488,0.0119491298994095,0.0762651839201943,"CG31178"
"CG10019",33.107502351959,-1.03131441393886,0.41034806815641,-2.51326737950125,0.0119618636288939,0.0762962288698201,"CG10019"
"Gycalpha99B",1026.3238258158,-0.387649758197102,0.154286821286185,-2.51252670166855,0.0119870033411549,0.076406309922746,"Gycalpha99B"
"CG10939",788.273544586034,-0.484147508461328,0.192750959287763,-2.51177742642791,0.0120124825089391,0.07647989711751,"CG10939"
"Semp1",2.5461858880879,-4.89335319145776,1.94820342329588,-2.51172599993661,0.0120142330304473,NA,"Semp1"
"CG18493",49.531031218094,-1.00738811635097,0.401074481416608,-2.51172329087814,0.0120143252511571,0.07647989711751,"CG18493"
"CG14282",443.247439752111,0.428605476328756,0.170674596542835,2.51124353014765,0.0120306669775637,0.0765336721440161,"CG14282"
"CG17764",196.45904703591,0.511128222008249,0.203578493650204,2.51071816498695,0.012048584692146,0.0765376306012155,"CG17764"
"Fkbp39",372.372543342199,-0.42440838892643,0.169047950248286,-2.51057991713645,0.0120533036002563,0.0765376306012155,"Fkbp39"
"Cyp4p2",1490.49792071834,-0.332638234302263,0.132497161359993,-2.51053102487599,0.012054972865194,0.0765376306012155,"Cyp4p2"
"CG17154",395.078304713907,0.446565746797828,0.177920734426547,2.50991402568759,0.0120760558830767,0.076621310069652,"CG17154"
"CG15128",3125.48976150941,0.339363270704719,0.135257994219896,2.50900712125746,0.0121071043588997,0.0767680685150637,"CG15128"
"CG13436",990.208817964822,0.362342827172281,0.144472463187292,2.50804076554399,0.0121402660280688,0.0769280255830896,"CG13436"
"Ser8",22.2784892872294,-1.38437360544512,0.552495764895701,-2.50567279136784,0.0122218664570215,0.0773945103205902,"Ser8"
"hmw",1255.66497840269,0.373103274465533,0.148952152950556,2.50485318321907,0.012250223171261,0.0774891357069159,"hmw"
"O-fut1",8.77613783119985,-2.03064488747303,0.810708224944093,-2.50477893894942,0.0122527947435484,0.0774891357069159,"O-fut1"
"CG46394",4.93243267365566,-3.33585472020711,1.33387949878208,-2.50086662494849,0.0123889826176536,0.0782993392947537,"CG46394"
"CG44521",16.6892746688192,1.5313468962154,0.612768122310913,2.4990642307571,0.0124521739379187,0.0786474438619683,"CG44521"
"Nepl8",416.768809138618,0.6141160241816,0.245780789133488,2.49863313705963,0.0124673301695688,0.0786919049439904,"Nepl8"
"CG11756",292.644932812897,0.468611042799917,0.187671742040966,2.4969717747791,0.0125258926304018,0.0790101034819426,"CG11756"
"CG9646",195.536043651096,-0.554905276654894,0.222302711505914,-2.49616962787309,0.0125542551323832,0.0791375185360567,"CG9646"
"Srp72",488.381274190432,-0.413033820639987,0.165549208002408,-2.49493081618355,0.0125981690548615,0.0793627348842641,"Srp72"
"CG15136",55.2633965574332,0.806729185532231,0.323497323821806,2.49377390823983,0.0126393023644083,0.0795701535213884,"CG15136"
"Ppat-Dpck",56.5889268767908,-0.834768067812915,0.335062709236316,-2.49137861302304,0.0127248440195612,0.0800566922580443,"Ppat-Dpck"
"CG11550",77.9672791175042,0.78242821027644,0.314288014924418,2.48952608156122,0.0127913532861173,0.0803610442022482,"CG11550"
"CG6067",39.9644362086317,-0.972565514598988,0.39068664625599,-2.48937485813563,0.012796796040289,0.0803610442022482,"CG6067"
"CG43290",244.727288103261,0.524576429428291,0.210729205268899,2.48933900148729,0.0127980868744994,0.0803610442022482,"CG43290"
"CG17122",798.384474164144,0.373078791494638,0.149964310958458,2.48778385410636,0.0128541829457867,0.0806167238316481,"CG17122"
"galla-2",231.154396217328,-0.516241885308596,0.207519777061418,-2.48767559708687,0.012858095996354,0.0806167238316481,"galla-2"
"CG5149",369.921792079011,-0.414676522971893,0.166702844284603,-2.48751918271975,0.0128637516005734,0.0806167238316481,"CG5149"
"lectin-21Cb",2.52925155082629,-4.88494348250686,1.96483925774314,-2.48617970312636,0.0129122744793185,NA,"lectin-21Cb"
"lncRNA:CR44546",2.14433617312577,-4.64716568120944,1.8695863331384,-2.48566519707513,0.0129309555511013,NA,"lncRNA:CR44546"
"sphinx1",19.7742756645073,-1.33967893278301,0.539019118642593,-2.48540151257846,0.0129405388696276,0.0810455583598447,"sphinx1"
"CG1136",758.954471490562,-0.48884825339736,0.196759496277176,-2.4844963655971,0.0129734832451796,0.0811459386654272,"CG1136"
"ChT",403.379808801347,-0.508391639156172,0.204642879548202,-2.48428696995746,0.0129811151171029,0.0811459386654272,"ChT"
"CG32263",200.499414073518,0.540185928077205,0.217442381312989,2.4842715795117,0.0129816762114572,0.0811459386654272,"CG32263"
"CG31778",64.1707948512192,-0.770714631491006,0.310362624521919,-2.48327140769031,0.0130181858221362,0.0811935207717282,"CG31778"
"stw",577.623697597465,-0.667524074682032,0.268814410841139,-2.48321536257414,0.0130202343405469,0.0811935207717282,"stw"
"CG1428",229.876883103537,0.494211107981431,0.19903282628533,2.4830633077226,0.0130257935699083,0.0811935207717282,"CG1428"
"lncRNA:CR46260",15.7792783616213,1.51770472488062,0.611224036830404,2.48305798435367,0.0130259882339485,0.0811935207717282,"lncRNA:CR46260"
"Nle",117.372636352983,-0.640970820715383,0.2581523848993,-2.48291651834017,0.0130311622816719,0.0811935207717282,"Nle"
"CG30089",220.06911575285,-0.478333082234193,0.192742779827361,-2.48171725375464,0.0130750978497059,0.0813759242318214,"CG30089"
"CG13082",23.2267996665687,1.29623052681884,0.522324126846631,2.48165929964681,0.013077224337615,0.0813759242318214,"CG13082"
"CG11251",622.45926242789,0.388211948772735,0.156451837581971,2.48135116066845,0.0130885359005798,0.0813940702733298,"CG11251"
"lncRNA:CR44827",9.5343403409361,-1.9017444899297,0.766607408238891,-2.48072803561674,0.0131114368234713,0.0814842179509966,"lncRNA:CR44827"
"lncRNA:CR45349",7.95456529986996,2.40433145983176,0.969319073759611,2.48043345573124,0.0131222754737198,0.0814993342201882,"lncRNA:CR45349"
"lncRNA:CR44660",5.51599498150783,2.79677645117057,1.13049662252453,2.47393614049465,0.0133633581067018,0.0829435063024803,"lncRNA:CR44660"
"Tgt",48.223446641871,-0.903573141364357,0.365319812533554,-2.47337568443914,0.0133843360751364,0.0829735029877367,"Tgt"
"LeuRS-m",306.053231717981,-0.45015716928541,0.182003038781801,-2.47334974349024,0.0133853077537721,0.0829735029877367,"LeuRS-m"
"Fur1",399.074398715478,-0.438499155431742,0.177429390430771,-2.47140090132269,0.0134584846908428,0.0833738077173933,"Fur1"
"lncRNA:CR45936",5.94914524991215,-2.73522893247951,1.10697205842823,-2.47091054526093,0.0134769526109388,0.083434901381259,"lncRNA:CR45936"
"CG12384",1011.25790722139,-0.380382974426296,0.153966972737876,-2.47054915520022,0.0134905777092266,0.0834659546209009,"CG12384"
"CG3708",182.891761954925,0.571233072988438,0.231271848874995,2.46996370620618,0.0135126760906601,0.0835493588641258,"CG3708"
"RpS20",10229.3627466254,0.368838670818451,0.149544136760095,2.4664201406315,0.01364711559954,0.0842798712631446,"RpS20"
"tplus3a",126.097043311964,0.584154636572384,0.236845876453253,2.46639141588636,0.0136482101993953,0.0842798712631446,"tplus3a"
"CG31391",1101.38935138936,0.3519292940902,0.142730354704304,2.46569340361618,0.0136748328624831,0.0843237877479088,"CG31391"
"CG13369",576.077420796259,-0.382448388605457,0.155108354748816,-2.4656852896467,0.0136751426043158,0.0843237877479088,"CG13369"
"Hmg-2",85.9245228856495,-0.653235062375349,0.264948081399475,-2.46552101424896,0.01368141496931,0.0843237877479088,"Hmg-2"
"CG15247",108.145505802743,-0.652721909097924,0.264855533489071,-2.46444505236233,0.0137225602211455,0.0845236476137263,"CG15247"
"CG9514",156.559522649763,0.864959360332798,0.351152978237184,2.46319813283363,0.0137703796475676,0.0847643369416937,"CG9514"
"CG7483",454.088742586192,-0.425857029696355,0.172976859430603,-2.46193063683876,0.01381913894458,0.0850105025810298,"CG7483"
"Ehbp1",152.533431862168,-0.536536090426142,0.217955888521127,-2.46167283695174,0.0138290748838966,0.0850176797713235,"Ehbp1"
"CG13039",37.7018694001143,0.958384768360948,0.38938531499864,2.46127609708213,0.0138443780727778,0.0850578234572757,"CG13039"
"CG8508",773.373361802359,0.374715817795526,0.15243124711157,2.45826118263834,0.013961159776422,0.0857162880444484,"CG8508"
"CG18641",356.157581657109,0.669126899986734,0.272218197354453,2.45805352650789,0.0139692351841391,0.0857162880444484,"CG18641"
"CG15873",338.933893965512,0.451381470208887,0.183680044534114,2.45743336655743,0.0139933767416382,0.0858101122771554,"CG15873"
"lncRNA:CR43721",2.35738143921049,4.61103865494074,1.87702008983168,2.45657394927202,0.0140268929749974,NA,"lncRNA:CR43721"
"CG33704",496.735046669414,0.40421067507896,0.164555793566725,2.45637462114064,0.014034676645913,0.0859569385484558,"CG33704"
"lncRNA:CR45959",19.0561111086922,1.36027725812697,0.553776518775225,2.45636499925181,0.0140350524726359,0.0859569385484558,"lncRNA:CR45959"
"CG15209",957.302600748189,-0.432989964072539,0.176374227380928,-2.4549503093634,0.0140904063902268,0.0862414709300815,"CG15209"
"Hmu",1115.98742189162,-0.376800351279118,0.153516907664459,-2.45445506303898,0.0141098298445928,0.0863058677244968,"Hmu"
"CG10237",76.7294240256547,-0.825186344412643,0.3362686895601,-2.45394938640328,0.01412968675,0.0863728329389975,"CG10237"
