"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
12.0991006448512,0,1.93813277079778,0,1,1,"lncRNA:CR43705"
15.4264755943602,-0.70359253919181,1.2287805983848,-0.572594114943433,0.566919545330828,1,"lncRNA:CR43716"
8.48591202414102,0,1.95367758133891,0,1,1,"lncRNA:CR43717"
14.5313220866934,0,1.91510833889711,0,1,1,"lncRNA:CR43764"
19.1432645601046,0,1.89505308102551,0,1,1,"lncRNA:CR43766"
132.873148062806,0,1.87744510834472,0,1,1,"lncRNA:CR43803"
4.78957552559754,-1.01313773325233,2.00415048183577,-0.505519791270521,0.613193801362223,1,"lncRNA:CR43804"
17.2387907826765,-0.046835107185522,1.36937941870079,-0.0342017022790932,0.972716309114188,1,"lncRNA:CR43807"
27.5988633324435,0,1.91445191472747,0,1,1,"lncRNA:CR43810"
25.3452897659295,0,1.90435575859284,0,1,1,"lncRNA:CR43818"
8.95874888182261,0,1.97242153271468,0,1,1,"lncRNA:CR43823"
148.400022904921,-0.0187970725323061,0.481530752770799,-0.0390360790544426,0.968861623598878,1,"lncRNA:CR43834"
27.370885801936,0,1.89607490967594,0,1,1,"lncRNA:CR43839"
6.67279736772649,0,1.99436713384603,0,1,1,"lncRNA:CR43840"
14.4048018735016,0,1.93340022277975,0,1,1,"lncRNA:CR43847"
7.07529613541374,-1.0131327482187,1.96894175659927,-0.514556992263988,0.606862625045309,1,"lncRNA:CR43849"
8.26674329258125,0,1.94074869864741,0,1,1,"lncRNA:CR43853"
11.0201790498988,0,1.9602595192221,0,1,1,"lncRNA:CR43863"
9.46291496505259,0.054158691648719,0.7234984007402,0.0748566846772709,0.940328740435016,1,"lncRNA:CR43870"
4.63178037908768,0,2.01595402615079,0,1,1,"lncRNA:CR43888"
13.0404317055312,0,1.98883034863566,0,1,1,"lncRNA:CR43904"
83.5287215590701,0,1.88561828814665,0,1,1,"lncRNA:CR43905"
12.4309241286131,-0.376159946105705,0.772865243865457,-0.48670832217057,0.626465046772929,1,"lncRNA:CR43918"
90.378414529799,-1.01312043767395,1.88064764233452,-0.53870826988958,0.59008816653592,1,"lncRNA:CR43939"
8.08737467114981,-0.114306901302218,0.707308028882076,-0.161608375183983,0.871614261574136,1,"lncRNA:CR43943"
10.2381583412514,-0.146721642879998,0.700215951131617,-0.209537704250926,0.834028504859359,1,"lncRNA:CR43951"
22.720444485951,-0.175288750774983,0.45179455856157,-0.387983315542953,0.698028380656676,1,"lncRNA:CR43956"
8.94668959552269,-1.01313125738222,1.96666138994764,-0.515152868999575,0.606446200757598,1,"lncRNA:CR43988"
11.6793848517208,-0.136028469233638,0.672437946330268,-0.202291482769515,0.839688858100822,1,"lncRNA:CR43989"
12.221998679158,-1.01312964756623,1.95906166973672,-0.517150461987437,0.605051129905267,1,"lncRNA:CR43990"
12.5434431529819,0,1.91545680236391,0,1,1,"lncRNA:CR44016"
12.5275715215136,0,1.92931828087569,0,1,1,"lncRNA:CR44017"
15.8005818461217,0,1.90557631485337,0,1,1,"lncRNA:CR44032"
8.77379490879994,0,1.96264534357534,0,1,1,"lncRNA:CR44033"
18.3148971243208,-1.01312705851885,1.95260999792054,-0.51885786695643,0.6038598609867,1,"lncRNA:CR44036"
8.39653502552893,0,1.94576044180634,0,1,1,"lncRNA:CR44048"
50.7036749766059,0,1.8903264723979,0,1,1,"lncRNA:CR44055"
17.419387073429,0,1.90910743559277,0,1,1,"lncRNA:CR44059"
7.22916473885926,0,2.00955296056616,0,1,1,"lncRNA:CR44070"
5.85843354093668,0,2.03404175747369,0,1,1,"lncRNA:CR44073"
5.16266329717868,0,2.05485622432648,0,1,1,"lncRNA:CR44076"
30.9377625853956,0,1.88907310267173,0,1,1,"lncRNA:CR44081"
9.57149461132229,0,1.95322472112397,0,1,1,"lncRNA:CR44109"
5.1994980802942,0,2.01404009553718,0,1,1,"lncRNA:CR44110"
