comparison,sex,analysis,direction,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,gene_symbols,significant_BH_0.05
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00310,Lysine degradation,28,-0.33183537552475023,-0.9839613168026007,0.47591522157996147,0.6593408798972383,0.5322736030828517,3131,"tags=36%, list=23%, signal=28%",35135/37962/41360/40793/34064/41303/43689/33911/40097/39988,ham/egg/CG5214/gpp/LKRSDH/CG4565/CG1544/CG9547/Aldh7A1/CG7430,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme03420,Nucleotide excision repair,36,-0.31188122416614933,-0.9689319173816534,0.5019230769230769,0.6861958266452649,0.5539531010511832,2507,"tags=28%, list=18%, signal=23%",31357/3772329/42758/38228/35257/261631/31441/40415/41611/32100,Xpac/Chrac-14/PolE1/PolD2/PCNA2/Polr2G/Cdk7/Polr2H/pic/Polr2A,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00620,Pyruvate metabolism,44,-0.29453551658775856,-0.9645650852082865,0.5056179775280899,0.6861958266452649,0.5539531010511832,1945,"tags=27%, list=14%, signal=23%",42621/42185/35656/43936/34807/3771877/40946/40097/59175/39988/41311/42589,CG7069/Mdh2/Glo1/Men-b/Acyp/Adh/CG2767/Aldh7A1/CG18814/CG7430/Fdh/CG6028,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme03013,Nucleocytoplasmic transport,76,-0.25836381792495744,-0.9485002370683652,0.5462962962962963,0.7339132061354283,0.5924744521235749,2187,"tags=21%, list=16%, signal=18%",31724/42209/34167/317813/37780/37810/39483/41185/37402/34481/33226/32851/31195/40987/37467/41965,Upf2/Nup43/emb/CG18789/Pym/thoc5/Srrm1/Pnn/mago/Nup107/lwr/Nup35/Nmd3/CG7483/Rae1/Bin1,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme03083,Polycomb repressive complex,51,0.2648071154715568,0.9087078562368751,0.6209850107066381,0.823805578569456,0.6650428889124219,933,"tags=10%, list=7%, signal=9%",32995/37713/38437/37300/37909,SkpD/SkpF/CG10862/CkIIbeta2/Ssl,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme00030,Pentose phosphate pathway,19,0.3137270903768836,0.8752602719322359,0.6317907444668008,0.823805578569456,0.6650428889124219,784,"tags=11%, list=6%, signal=10%",34650/41027,CG17010/CG8036,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme04711,Circadian rhythm - fly,11,-0.3593503427406815,-0.8512528128714199,0.6296296296296297,0.823805578569456,0.6650428889124219,2089,"tags=45%, list=15%, signal=39%",44669/42503/32167/43673/31248,cwo/Bdbt/Lsm12a/dco/sgg,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme00190,Oxidative phosphorylation,123,0.22792797754395763,0.9191584270342122,0.6631130063965884,0.8480195177956371,0.68459035073332,1656,"tags=17%, list=12%, signal=15%",39926/19835750/41324/34054/46069/246451/43457/38612/36900/12797919/41806/246543/42041/40272/43369/34695/36998/3355155/34997/40748/39348,ND-24L/COX7CL/SdhCL/ATPsynGL/ATPsynG/COX6AL/Cyt-c1L/Cyt-c1/Vha16-4/UQCR-6.4L/VhaPPA1-2/Vha100-3/VhaM9.7-d/ND-39/UQCR-14L/Vha68-3/ND-51L1/ND-AGGG/VhaSFD/Vha14-2/SdhAL,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme04310,Wnt signaling pathway,87,-0.2401912633847961,-0.8986966916721748,0.6610800744878957,0.8480195177956371,0.68459035073332,3135,"tags=28%, list=23%, signal=21%",31597/42692/43769/46456/38831/34284/117463/43162/33212/34708/32132/31829/31738/48311/32624/43673/43670/41136/38890/32221/34819/31248/39013/318725,CG3226/Takl2/pan/CanB2/Rac2/Pka-C1/Ste12DOR/gro/ebi/Sirt1/CkIIbeta/CG15365/Smox/Pkc53E/Pp2B-14D/dco/CanA1/RhoL/nmo/CkIalpha/rk/sgg/dally/Takl1,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00730,Thiamine metabolism,15,-0.32786133916648724,-0.8376504574348326,0.672,0.8512000000000001,0.6871578947368422,4448,"tags=53%, list=33%, signal=36%",37539/37538/43671/35218/40326/41135/34613/41236,Alp2/Alp7/Alp4/Alp12/CG10581/phu/Nfs1/Alp13,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme03010,Ribosome,154,-0.22559684515176504,-0.9124056174705715,0.6849056603773584,0.8523829757099355,0.6881128889783412,3635,"tags=32%, list=27%, signal=24%",39627/33317/43609/36851/41807/32242/41200/37563/34186/41293/41364/42588/32953/36406/41991/34309/35145/32662/31150/31009/43345/33688/42061/43698/39108/44326/31106/36321/40932/41028/36142/326141/40261/37872/32375/39809/37389/40001/41859/39477/39253/33703/40980/38345/38230/49425/42671/33182/40395,mRpL39/a5/mRpS18C/RpS15/RpS5b/mRpL49/RpS29/mRpS29/mRpL51/mRpL37/mRpL40/mRpL35/RpS10b/mRpL18/mRpS33/RpS2/mRpL13/mRpL22/mRpL16/RpL36/mRpS22/mRpS2/mRpS11/mRpL32/RpS9/mRpL12/sta/RpS11/mRpS9/mRpL19/RpS15Ab/mRpS18A/mRpL15/mRpS17/mRpL38/mRpS34/mRpL54/mRpS26/mRpL9/mRpL20/mRpL2/mRpL24/mRpL1/mRpS35/mRpL46/mRpL4/mRpL45/mRpL10/CRIF,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme04341,Hedgehog signaling pathway - fly,35,0.2742061976415209,0.8637442198761895,0.6865979381443299,0.8523829757099355,0.6881128889783412,1548,"tags=20%, list=11%, signal=18%",32995/35065/37713/40651/32996/36999/32188,SkpD/CG7094/SkpF/CG12147/SkpC/Smurf/CG2577,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00270,Cysteine and methionine metabolism,33,-0.27866610314876467,-0.8489298676127874,0.6921606118546845,0.8523829757099355,0.6881128889783412,2832,"tags=24%, list=21%, signal=19%",32471/326189/41167/42185/32334/38342/41561/34554,Ahcy/Adi1/SpdS/Mdh2/CG11134/AhcyL1/Gnmt/CG6287,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme04137,Mitophagy - animal,63,0.2411318460999028,0.8748479578098984,0.7072649572649573,0.8629930212499021,0.696678180985279,3067,"tags=30%, list=23%, signal=23%",42745/43279/37300/36057/35553/41285/37909/36999/34420/42845/33184/31749/37899/40189/326237/32510/38456/43580/40278,fzo/CG17991/CkIIbeta2/Jra/tomboy40/tomboy20/Ssl/Smurf/RpS27A/Miro/Tbc1d15-17/CG10761/Pgam5-2/Tom20/Ubi-p5E/HUWE1/Ubi-p63E/sima/BNIP3,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme04141,Protein processing in endoplasmic reticulum,115,0.2241099430242852,0.8950691513848875,0.7311827956989247,0.8761019083599729,0.7072607412165987,1981,"tags=17%, list=15%, signal=14%",48582/50022/48583/32995/33333/37713/38437/317834/246488/318785/43091/42855/34699/32996/37312/32620/32532/318747/41682,Hsp70Bb/Hsp70Bbb/Hsp70Bc/SkpD/CG18132/SkpF/CG10862/Svip/CG30156/CG31528/Npl4/CG10694/Ube4B/SkpC/CG13426/Cnx14D/sordd1/CG31460/Ubc87F,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme04156,Integrated stress response (ISR) signaling pathway,33,0.2660869689530645,0.8300115980946524,0.7265135699373695,0.8761019083599729,0.7072607412165987,478,"tags=9%, list=4%, signal=9%",5740113/37493/3355173,Pp1-Y1/PpN58A/Pp1-Y2,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme00020,Citrate cycle (TCA cycle),35,0.2651520691758297,0.8352238903011403,0.7525773195876289,0.8777104377104378,0.7085592769803296,2526,"tags=26%, list=19%, signal=21%",41324/37130/41326/31606/39348/31407/42326/39470/41468,SdhCL/Pepck2/mAcon2/Fum2/SdhAL/CG7024/Scsalpha2/CG10749/CG14740,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme04350,TGF-beta signaling pathway,45,-0.24551686226265657,-0.8077796190477399,0.7863894139886578,0.8777104377104378,0.7085592769803296,1934,"tags=16%, list=14%, signal=13%",44263/38565/5740414/33432/31738/38091/38654,Sara/HDAC1/Snoo/dpp/Smox/emc/S6k,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00250,"Alanine, aspartate and glutamate metabolism",23,-0.28052676367317614,-0.7927255646084935,0.7632093933463796,0.8777104377104378,0.7085592769803296,2268,"tags=17%, list=17%, signal=15%",41121/43373/42466/31587,CG8132/Gfat2/Adss/Agxt,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme03410,Base excision repair,23,-0.27766755531757925,-0.7846458807724639,0.7729941291585127,0.8777104377104378,0.7085592769803296,2437,"tags=30%, list=18%, signal=25%",3772329/36887/42758/38228/35257/31806/40994,Chrac-14/Fen1/PolE1/PolD2/PCNA2/Ogg1/PNKP,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme00061,Fatty acid biosynthesis,13,0.3112061318582929,0.7837676917224838,0.7628458498023716,0.8777104377104378,0.7085592769803296,1526,"tags=23%, list=11%, signal=21%",3355111/31668/34822,FASN3/Acsf3/hll,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme00900,Terpenoid backbone biosynthesis,22,0.27305539017332164,0.7808176127408987,0.7919191919191919,0.8777104377104378,0.7085592769803296,1236,"tags=14%, list=9%, signal=12%",35255/36209/31824,Pmvk/Fpps/CG10962,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme00650,Butanoate metabolism,11,0.3224314501694742,0.7746614771836414,0.7790697674418605,0.8777104377104378,0.7085592769803296,4944,"tags=45%, list=36%, signal=29%",41480/35156/44154/34276/38261,CG4860/L2HGDH/Hmgs/Mtpalpha/SCOT,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme04392,Hippo signaling pathway - multiple species,13,-0.3024967807272494,-0.7534210473758292,0.7782258064516129,0.8777104377104378,0.7085592769803296,3827,"tags=38%, list=28%, signal=28%",41783/32351/42634/43651/43673,kibra/jub/mats/wts/dco,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00220,Arginine biosynthesis,14,-0.29301963666649566,-0.7400519890058165,0.7881188118811882,0.8777104377104378,0.7085592769803296,1091,"tags=14%, list=8%, signal=13%",46717/41274,arg/CG6465,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme03250,Viral life cycle - HIV-1,29,-0.2559041542360327,-0.765886478378716,0.8148854961832062,0.895700586713772,0.7230823889576948,2566,"tags=31%, list=19%, signal=25%",32604/39431/34167/31681/53442/32607/40657/35933/47220,Fur2/Gcn5/emb/NELF-B/Spt5/TH1/Snr1/shrb/Fur1,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00760,Nicotinate and nicotinamide metabolism,15,-0.28096290809853164,-0.7178300103613202,0.826,0.9004754098360656,0.726937014667817,2674,"tags=27%, list=20%, signal=21%",36507/34708/38895/36121,Nadk1b/Sirt1/Sarm/CG11883,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme03022,Basal transcription factors,31,-0.2457541613882402,-0.7345086203370921,0.8565891472868217,0.9262305413751811,0.7477286523171229,1707,"tags=16%, list=13%, signal=14%",31441/47900/32762/42822/33469,Cdk7/Taf5/Taf9/TfIIA-S/Taf10,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme04070,Phosphatidylinositol signaling system,49,-0.22630865005415285,-0.7581279256458349,0.8681732580037664,0.9311858331814591,0.7517289670321238,3400,"tags=37%, list=25%, signal=28%",34300/39741/32506/5740362/31247/2768892/39168/37356/37360/326119/43991/40664/41701/37733/48311/40346/36329/39739,IP3K1/CG17028/Pis/CG34384/Pi4KIIIalpha/CG42271/CG6707/sktl/Ipk1/5PtaseI/Pten/Itpr/Ipp/Pi3K59F/Pkc53E/CG9391/Cam/CG17026,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00600,Sphingolipid metabolism,30,-0.23701661854126788,-0.7159209836185589,0.8764044943820225,0.932494382022472,0.7527853341218215,3474,"tags=30%, list=26%, signal=22%",37884/40468/34910/34835/37782/326219/40472/31808/40471,CG3376/laza/lace/CG33090/Cpes/Sk2/CG11425/Hexo2/CG11426,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme04080,Neuroactive ligand-receptor interaction,52,-0.2171104199146191,-0.7438272190078158,0.8977695167286245,0.9476456009913259,0.7650166307963217,3841,"tags=37%, list=28%, signal=26%",36223/37004/33231/43838/44484/41017/36214/31107/36215/40575/43669/41726/5740142/43098/36217/38742/36368/48316/5740868,iotaTry/CCHa1-R/Tspo/mGluR/GluRIB/5-HT2B/lambdaTry/Nmdar2/kappaTry/5-HT2A/5-HT7/Dop1R1/Gpa2/Lgr3/etaTry/GluRIA/Dh44-R2/alphaTry/CG34458,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme03460,Fanconi anemia pathway,18,-0.2515533751161605,-0.6675395628671068,0.9148073022312373,0.9580265448563351,0.7733969732912243,2022,"tags=22%, list=15%, signal=19%",40438/31044/41366/31565,PolH/mus81/Blm/Top3beta,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme00564,Glycerophospholipid metabolism,55,0.21053457768223902,0.7373994289867449,0.9310344827586207,0.9599037690457097,0.774912421390284,252,"tags=5%, list=2%, signal=5%",41330/37672/38180,CG4757/Gpdh2/Pcyt2,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme02010,ABC transporters,34,-0.21485943220083348,-0.6603302621117255,0.9310344827586207,0.9599037690457097,0.774912421390284,2035,"tags=29%, list=15%, signal=25%",34783/33540/38193/32992/41925/30994/33354/33541/32208/41387,Eato/CG9664/ABCB7/Abcd3/Hmt-1/CG3156/CG17646/CG9663/CG1824/Mrp4,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,11,-0.2522882877404824,-0.5976371497399076,0.9382716049382716,0.9599240265906931,0.7749287749287749,3430,"tags=27%, list=25%, signal=20%",38288/37161/37198,oxt/Hs3st-A/botv,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme00511,Other glycan degradation,18,-0.23049549117108045,-0.6116588948493794,0.9594320486815415,0.9689713224195983,0.7822324882215989,2576,"tags=28%, list=19%, signal=23%",34835/42178/34204/35989/31808,CG33090/CG7985/LManIV/CG1827/Hexo2,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_CS,dme03430,Mismatch repair,12,0.22312926046799794,0.5547965763393032,0.9616858237547893,0.9689713224195983,0.7822324882215989,2872,"tags=25%, list=21%, signal=20%",36705/39654/34423,Pms2/Msh6/RfC3,FALSE
CSM_vs_WRM,Male,GSEA,Higher_in_WR,dme03018,RNA degradation,48,-0.15867768118324457,-0.5314586515574186,0.99812734082397,0.99812734082397,0.8057695984491091,4524,"tags=35%, list=33%, signal=24%",41552/40683/319033/38369/41226/34548/33796/41270/35921/33351/37413/37070/36766/5740252/40173/32574/39722,Not10/Rga/Rrp40/PAN3/CG3909/Csl4/Hsp60C/Rrp46/CG8777/Eno/LSm1/pAbp/Rrp42/Not1/Mtr3/Tob/DCP2,FALSE
