"","CSF1","CSF2","CSF3","CSM1","CSM2","CSM3","WRF1","WRF2","WRF3","WRM1","WRM2","WRM3"
"CG15706",2.07815741892256,1.17326060128622,0.749589306782568,-0.219729651577456,2.54166939746273,2.7266816632029,0.688541302237041,2.31140410347458,1.8704789499055,1.85624851196711,1.09121193406991,1.5959088162391
"CG15708",1.86140928107034,1.83174038980902,5.12208226012478,8.68480743858138,8.76931982097747,8.81661634545462,1.84784331785362,1.884657261622,1.86870571705011,8.43900670763566,8.19601547989856,8.26391819731974
"CG1571",2.00387888159349,2.44633159185416,4.80479953679903,8.3829515553372,8.33637483790434,8.44320525116805,3.24472542268493,3.47818732760143,3.07621576745565,8.08106173511515,7.82623659384409,7.85596379208
"CG15710",0.219489494511428,0.183256699330331,1.97599860943109,5.24386741548165,5.0224417578543,5.05536846786896,0.202979094904721,0.247566550933601,0.228330716584691,5.07360789213108,3.50238202401589,4.25049214024123
"CG15711",1.91406122171236,0.469921757174079,1.7404110506956,-0.462573657799413,1.89014860567034,1.52390246007467,0.494326149103276,-0.426892457391969,0.525750990278069,2.10232729071648,1.26879027976266,1.92818195096663
"CG15712",-1.89390581847546,-1.91591465965235,-1.87446005580323,-1.90525898679842,-1.16992355005618,-0.415183786689455,-1.9039262857867,-1.87689504404714,-1.88854537790032,-1.89397401870399,-1.95107153098686,-1.88866160611308
"CG15715",5.14297399177009,5.48955126880953,5.95348505400071,5.34541803381471,5.88668679749204,5.39118469223031,5.6573572406673,5.3427658219288,6.07153035988617,5.80575261274926,5.47605408374356,5.36572649735132
"CG15717",-1.64010198951936,-0.859343074362985,-1.61761185994249,-0.842402635408723,-1.65038763920323,-1.71379978847657,-0.840277270311907,-1.62042806221991,-1.63390233537588,-1.64018086695926,-0.914554147371649,-0.815829498704872
"CG15719",0,0,0,0,0,0,0,0,0,0,0,0
"CG1572",3.65614830138404,4.0333840691398,3.92421310467052,2.75370058768428,2.13126798372761,1.99848572710823,3.77109514196846,3.44826533666884,3.59223767135474,2.78406861079815,2.63120392284458,3.50658305909336
"CG15721",-1.72719671259306,-1.76078704182966,-1.69751820452591,2.61467103196131,-1.7407698997139,-1.8244500749362,-1.74249014823484,-1.70123453180288,-0.623173924577024,-1.72730080113238,-1.81444415505809,-1.71919289183652
"CG15725",3.8797770938388,3.45381843307693,4.27455418709701,4.53687439616144,4.06908751766455,4.7794758715791,4.35312167276864,4.48219252588716,5.04756416015918,3.71056568890992,3.99463679757758,4.89046516225709
"CG15728",-2.24045246977883,-2.24898054853216,-2.23291754351195,-2.24485164340091,-2.24389849758894,-2.26514363393046,-2.24433524278303,-2.23386106304307,-2.23837538362014,-2.24047889629149,-1.978625545987,-2.23842042021902
"CG15731",1.28850624291734,0.582530934818204,-0.934659781132668,0.606691214933354,-0.973324025586745,1.12585687874196,0.60971795841773,0.671347136864476,0.0909811750655078,-0.964313135876688,0.503333580968848,-0.958821321917999
"CG15734",0,0,0,0,0,0,0,0,0,0,0,0
"CG15739",-1.6657546714379,0.077703307481664,-0.748535613441532,-0.800999768719838,-1.67698829469723,-1.746244804193,-1.67841202986162,-0.752707895224807,-1.65898362817603,-1.66584081859154,-1.73796357051715,-1.65913044190259
"CG15740",-0.315903072772422,1.45218536729216,-0.290320461861098,1.47889635255645,0.604202907160124,1.83602396320811,1.7571772726542,2.24099804229738,2.20887744255285,1.50725609960371,1.01227139839647,2.51268971371483
"CG15741",0,0,0,0,0,0,0,0,0,0,0,0
"CG15742",0,0,0,0,0,0,0,0,0,0,0,0
"CG15743",0,0,0,0,0,0,0,0,0,0,0,0
"CG15747",0,0,0,0,0,0,0,0,0,0,0,0
"CG1575",0,0,0,0,0,0,0,0,0,0,0,0
"CG15754",-1.46462971273597,-1.49675306712168,-1.43624734037024,0.0471886413036992,-1.47761012435846,-1.55763577414566,-0.512179267351083,0.491144246625927,0.083791815483622,-0.49411225910562,-1.54806683816008,-1.4569754391267
"CG15756",1.80646816090188,1.46969684045317,0.665720703036398,2.84737048688204,3.20216581940515,0.490345349067467,-0.347050248522019,0.660538166881197,2.04777600533325,2.53081994284855,0.504042472390126,0.635533763993982
"CG15760",6.4938609710107,6.2346422391229,6.25390370630951,6.30749530690528,6.12411553645409,6.04229366249134,6.8578580359468,6.23120908339734,6.06623828533748,6.66894161570393,6.1859094624162,6.49755612882693
"CG15764",0,0,0,0,0,0,0,0,0,0,0,0
"CG15765",8.67565122726762,8.44764050926751,8.74455167015372,8.98346719687559,8.55512398959773,9.01896771351641,8.85270263676389,8.62814604283203,8.44540727848724,9.09232229869717,8.8580680033545,8.95708714590606
"CG15767",0.649960461703273,0.613765095277119,2.24079009944582,6.43269572958164,6.08247839048086,6.14971301698025,0.63345659459444,0.67806691084792,0.658805434404292,5.82991559102137,5.48477037610142,5.5000562674199
"CG15771",-1.18650366041845,-1.22333966722232,-0.0894505194503327,0.42412394707501,1.10476112036442,-1.29315416365517,1.33419912697478,-1.15803287463086,0.462670882759553,-1.18661780655008,0.695871344986979,-1.17772646762084
"CG15772",1.69552081468981,-1.16726297299236,1.55091878361111,-1.14845610077502,0.940080668461593,1.8312575712344,-1.14610393231273,-1.09839478093011,-1.11895719337179,-1.12853854551237,-0.142784940356075,-0.0152392875190823
"CG15773",2.59526428037496,3.24905470275471,2.94049407651233,2.97633648874044,2.18316189867394,2.42410943770894,2.85832397502079,2.46203130181681,2.43110910611994,2.41672743062188,2.06001426994017,2.21951942553854
"CG1578",7.78263372256412,7.83180204650754,8.01815337446649,7.66533314520646,7.65631101119221,7.5432334088463,7.98445691191195,7.88785203308385,7.96727937075832,7.7095721407758,7.62777004941136,7.65343358180321
"CG15784",5.02733658125074,5.56912467023217,5.35936884078802,3.74716147124812,4.06561881471013,4.39958579513451,4.19166586944386,4.44013513685571,4.2355367009526,4.01986661961567,4.46203310575021,4.72788114630335
"CG15800",1.7085972442777,1.67784333535264,4.52111928440434,8.10358426253984,8.03509020796803,8.11966574019461,1.69454040708299,2.27819852611094,2.61435270546929,8.10032650263497,7.76165326887802,8.044369811623
"CG15803",5.07119420314846,4.90477866470016,4.69720470642492,5.46865748483106,4.70704003364307,5.58898751540007,5.13560319420757,4.29867265740331,4.74795259481287,5.85157993134103,5.37523070610761,5.15018266430713
"CG15812",-1.44041236849904,-1.47525330980524,-1.40962889060158,0.558888840035607,-0.417064046075732,1.44606602676494,-1.45627519883369,-1.4134835816235,-1.43192656072966,-0.400084647052016,-0.509219153548751,-1.4321105549848
"CG15814",0,0,0,0,0,0,0,0,0,0,0,0
"CG15818",7.51258796591699,7.03579182813333,7.1663839588466,7.10815351351991,7.15508698910794,6.72684789980636,7.99504456087095,7.69787920804325,7.73884599382062,7.1812301607869,7.28702973671021,7.04696090608716
"CG1582",3.7763222593113,3.28758800935646,3.29572680532223,3.20981065479017,2.81599180110768,2.67112424655732,3.59493479103502,3.89553556081856,2.85400422054482,4.03202179980158,3.53780743277679,3.3641793244384
"CG15820",5.14403400722853,5.2847146152464,5.17385863783986,4.02180975439755,4.22708911418704,4.07260121797706,5.1692085830993,5.13700943723897,4.94247638988833,3.97855397493703,3.96422043136934,4.5380076981877
"CG15822",2.48022161284114,3.65140072406518,3.05560365683572,2.97189315311729,3.11078375039824,3.60428188186636,3.3339487693983,3.50921142425585,3.01724754917622,4.20516238681225,3.931714248726,4.00113331503042
"CG15824",-1.45382384006537,-1.48822345937015,-1.42343028923553,-1.47156873926629,-1.46772404528279,0.68896294820545,-1.46948573966254,-1.42723615379373,-1.44544552002532,0.852097688306794,0.70564928602846,-0.413208131670069
"CG15861",0.638500895115441,1.10623838364518,1.56542808282677,2.1684631919835,1.49439433925051,-0.370556838460136,1.49157877642321,1.19754780863257,2.64355718241298,2.19935518703301,1.02475805393971,1.16991818458897
"CG15864",3.7781488519772,3.72082308674606,4.18275172195687,5.5351794335264,5.70479529804806,5.92050046317787,4.58601346688911,3.593695320833,4.4126149002967,6.9324811425732,6.56348568159095,7.11240835761947
"CG15865",6.03772640742042,6.10533623179465,5.64681760795593,4.89451338474214,4.07493401490573,4.24852911043342,6.87197363133751,6.57210458627072,4.6018391446953,3.22743247968368,4.32166899897617,4.18727320351223
"CG15870",2.20097404338388,3.33270040096518,2.25126504288539,2.17172268844495,3.19190251784564,2.93574636698032,2.71882649333357,2.93076664374064,2.76120041412633,1.94214405046023,1.80233536028955,2.42645971091676
"CG15873",1.44035862376307,1.40768023286355,4.51518472770118,8.02279887100075,7.7974083623679,7.81933620515787,1.42543340515972,1.46587177699272,1.44837462723738,7.58293930689388,7.18089995701368,7.37521147143051
"CG15876",1.54505198554979,0.79722414114456,2.03216708690255,6.7677830517645,6.52374017538077,6.10842439280655,0.816599560300361,0.860550402552105,0.841564173099808,6.1276634826553,6.24021529995587,6.24246033433247
"CG15877",6.0734347082558,6.40953024259812,6.28978813674451,6.07420753971179,6.33368474807995,6.24894223479506,6.57144620278555,6.31229349037172,6.53876702751395,6.66416902360351,6.41983573167822,6.29201953802785
"CG15878",3.15883616466637,2.10951101595769,5.50904780142443,8.93977898793296,8.95374974957783,9.00662572230717,2.12431590398263,2.15826532441698,3.17019501280395,8.65561246444279,8.39438799848155,8.37015694049985
"CG15879",5.76543549116974,6.21077722434854,5.88350885627236,5.99057650742172,5.35072509663283,5.27863394299323,6.32470219381329,6.34241468646741,5.76028480764746,6.0075467827905,5.94910512206077,5.8414840015976
"CG15880",0,0,0,0,0,0,0,0,0,0,0,0
"CG15882",-0.353299370652516,-0.386091328142006,0.671206750241051,3.45982619011738,2.90470947914666,3.23343974381491,-0.368232761811755,-0.327939488250217,0.640187002185383,3.28429837639495,1.68295416028972,2.83966575987972
"CG15888",3.33172071276812,1.79325529666513,2.16528556893502,2.63931220693141,1.82618306931554,3.22559308953754,2.78180068946856,0.203051124102295,1.8620827867358,1.50407322931342,3.32022842524886,2.94948592564348
"CG15890",0,0,0,0,0,0,0,0,0,0,0,0
"CG15891",-1.1719418598857,-1.20964341132844,-0.0536841401622322,1.7462952460347,1.15511868912483,0.725245185277187,-1.18910710546944,-1.14280208909834,-1.16275932617232,-1.17205868813683,1.02894616843799,-0.0822214726892517
"CG15892",1.00960845567149,1.63713997673783,2.70717566308679,6.68097964250287,6.90146385230051,6.88101672310735,1.66206122413364,2.14574289105584,1.01809458590568,6.14770503214904,5.75211994958229,5.9650849995933
"CG15894",-1.27356036679846,0.264683672987125,0.741513787885954,-1.2915630254606,-1.28766248409028,0.540670747939324,-0.273503801043455,-1.24658647220796,-0.244443323301639,0.694027627226824,-1.36420773326439,-1.26524464713095
"CG15905",0,0,0,0,0,0,0,0,0,0,0,0
"CG15908",7.39045775458405,7.54834256876059,7.46770580793912,7.48597549657227,7.52344886027833,7.30909720612747,7.85030244962207,7.68729449659458,8.01436550809881,7.62500049628765,7.80308807473604,7.61243669556636
"CG15909",1.17925409807406,2.69928813019677,3.7617896135188,6.52023601816041,6.40321012678972,6.4171742401066,2.49473954821986,3.55241228318744,1.18742268078317,5.99548358168298,5.54626666652354,5.91435472873208
"CG15912",5.60020808868384,5.39254518693946,5.128926870729,5.73408479821916,5.63965190616066,5.39100479703382,5.32181176337639,5.53150891200706,5.82191021234157,6.05547184304562,5.7434304431037,5.56963345268579
"CG15914",4.96328046839943,5.24718423687361,5.57157045889889,5.22197403485115,5.39113513882775,5.30227158191398,5.10461674180537,5.63148161175954,5.21136983366104,5.16477339711366,5.55423892344409,5.50618233375841
"CG15916",7.54417048629326,7.68107068353528,7.62007138995469,7.3446279153149,7.78848652928892,7.62415840852265,7.54972082917231,7.53949258193569,8.05933265253243,7.27058775466461,7.42170538905968,7.5952455113195
"CG15919",1.30923355203457,-0.182077813332012,-0.119090260918309,3.67842014334499,4.1575978107687,3.39704932523273,0.759309747033496,2.23016185615605,0.793007721184561,0.781102198183226,2.96052407778155,1.97018199437985
"CG15922",-1.46349212015748,-1.49541424767294,0.107669374518743,-1.47995901561995,0.0456666705622597,-1.55591557371037,-0.516572387830776,-1.43881930317119,-1.45571721432743,0.441867075989247,-0.600879931761691,-1.45588579439027
"CG15923",0,0,0,0,0,0,0,0,0,0,0,0
"CG15927",-1.44039400654418,-1.47429412920844,-1.41044178259062,-0.44661637897264,-1.45409237505674,-1.53854430717748,-1.45582848890851,0.19589075165707,0.169572927182198,1.06776793247139,-1.52844610573243,-0.415332736546451
"CG15930",1.62736526343972,2.86604796154777,2.01882475393525,4.15001972959089,4.64071675967411,3.68069600878681,1.12342151532617,1.18160114960304,0.340279098388206,3.36296858574395,3.50966216432375,3.76418595412125
"CG1598",9.2864030637553,9.29904234734729,9.20857459179645,9.54653498045577,9.50850845445209,9.56010588437867,9.15164990757336,9.12641542541578,9.22988650691921,9.45385904424803,9.41165256361385,9.42689164364085
"CG1602",5.76592632483525,5.72174065646081,5.45978965507415,6.48406373252845,6.36529724990832,5.89945746382133,5.55785200861826,5.16329574513521,6.22505648985875,5.90244500724632,6.23103645635967,5.95452946270616
"CG1603",3.94444195610849,3.73931639252445,3.40055110730534,3.84282084173181,4.84146148117783,3.82421040223688,3.20171139458639,3.50091187114125,4.40096693686097,3.34641691351375,2.44152901022604,4.25393038163838
"CG1607",0,0,0,0,0,0,0,0,0,0,0,0
"CG1620",1.64608674113531,2.56307361793944,1.69516031541712,1.61753572941479,1.27041706842178,0.650569993613533,2.83596279716743,1.3316320903703,-0.105933586399961,2.13838628379353,2.16778248074628,2.76614343181624
