1	21 May 26	16:45:00	1	0	1	0	Ct	0	1	0	0	0	0	6	22	0	2	0	0	2	2	4	5	2	0	0	1	0	3	11	17	7	9	0	4	11	1	0	0	0	0
2	21 May 26	16:50:00	1	0	1	0	Ct	0	1	0	0	0	0	2	8	0	0	0	0	2	0	0	0	0	0	0	1	23	0	0	16	2	4	0	0	4	0	20	0	0	0
3	21 May 26	16:55:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	27	4	0	0	0	1	0	0	1	0	0
4	21 May 26	17:00:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	15	0	0	12	0	0	0	0	0	0	0	0	0	0
5	21 May 26	17:05:00	1	0	1	0	Ct	0	1	0	0	0	0	2	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
6	21 May 26	17:10:00	1	0	1	0	Ct	0	1	0	0	0	0	7	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	34	0	0	0	0	0	0	0	0	0	0
7	21 May 26	17:15:00	1	0	1	0	Ct	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
8	21 May 26	17:20:00	1	0	1	0	Ct	0	1	0	0	0	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
9	21 May 26	17:25:00	1	0	1	0	Ct	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	5	0	0	0	0	0
10	21 May 26	17:30:00	1	0	1	0	Ct	0	1	0	0	0	0	20	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	33	0	0	0	0	32	0	0	0	0	0
11	21 May 26	17:35:00	1	0	1	0	Ct	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	0	2	0	0	9	0	0	0	0	1	0	0	0	0	0
12	21 May 26	17:40:00	1	0	1	0	Ct	0	1	4	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
13	21 May 26	17:45:00	1	0	1	0	Ct	0	1	3	0	0	0	7	0	0	0	0	14	0	0	0	0	28	0	0	0	0	0	0	5	0	0	0	0	0	0	0	27	0	0
14	21 May 26	17:50:00	1	0	1	0	Ct	0	1	2	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
15	21 May 26	17:55:00	1	0	1	0	Ct	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0
16	21 May 26	18:00:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	18	0	0	0	0	11	0	0	0	0	0
17	21 May 26	18:05:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	1	0
18	21 May 26	18:10:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	5	0
19	21 May 26	18:15:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0
20	21 May 26	18:20:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
21	21 May 26	18:25:00	1	0	1	0	Ct	0	1	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1	0	0	0	0	0
22	21 May 26	18:30:00	1	0	1	0	Ct	0	1	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
23	21 May 26	18:35:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
24	21 May 26	18:40:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	0
25	21 May 26	18:45:00	1	0	1	0	Ct	0	1	22	0	0	0	0	0	0	0	0	0	0	0	23	0	10	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0
26	21 May 26	18:50:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
27	21 May 26	18:55:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
28	21 May 26	19:00:00	1	0	1	0	Ct	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
